Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos
2017-03-15 00:05:09.038,0.0,TCP  ,10000_35,443,192.168.220.16,45061,1,      66,1,.A....,0
2017-03-15 00:05:15.335,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:05:15.590,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:05:16.206,0.0,TCP  ,10001_232,80,192.168.220.16,49955,1,      66,1,.A....,0
2017-03-15 00:05:36.303,0.0,TCP  ,10001_232,80,192.168.220.16,49955,1,      66,1,.A....,0
2017-03-15 00:06:05.007,0.0,TCP  ,10001_232,443,192.168.220.16,51374,1,      66,1,.A....,0
2017-03-15 00:06:07.498,0.0,TCP  ,192.168.200.4,13456,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:06:16.496,0.0,TCP  ,10001_232,80,192.168.220.16,49955,1,      66,1,.A....,0
2017-03-15 00:06:25.103,0.0,TCP  ,10001_232,443,192.168.220.16,51374,1,      66,1,.A....,0
2017-03-15 00:06:31.815,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:06:31.593,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:06:36.591,0.0,TCP  ,10001_232,80,192.168.220.16,49955,1,      66,1,.A....,0
2017-03-15 00:06:38.502,0.0,TCP  ,192.168.200.5,2607,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:06:39.500,0.0,TCP  ,192.168.200.1,8194,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:06:40.502,0.0,TCP  ,192.168.200.4,4002,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:06:55.248,0.0,TCP  ,10001_232,443,192.168.220.16,51374,1,      66,1,.A....,0
2017-03-15 00:07:11.507,0.0,TCP  ,192.168.200.5,4279,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:07:11.412,0.0,TCP  ,10000_35,443,192.168.220.16,45894,1,      66,1,.A....,0
2017-03-15 00:07:12.507,0.0,TCP  ,192.168.200.1,5033,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:07:13.510,0.0,TCP  ,192.168.200.4,1002,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:07:15.344,0.0,TCP  ,10001_232,443,192.168.220.16,51374,1,      66,1,.A....,0
2017-03-15 00:07:21.456,0.0,TCP  ,10000_35,443,192.168.220.16,45893,1,      66,1,.A....,0
2017-03-15 00:07:21.392,0.0,TCP  ,10001_232,80,192.168.220.16,50077,1,      66,1,.A....,0
2017-03-15 00:07:21.456,0.0,TCP  ,10000_35,443,192.168.220.16,45894,1,      66,1,.A....,0
2017-03-15 00:07:36.104,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:07:44.514,0.0,TCP  ,192.168.200.5,3971,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:07:45.513,0.0,TCP  ,192.168.200.1,8081,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:07:45.929,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:07:46.515,0.0,TCP  ,192.168.200.4,668,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:07:51.601,0.0,TCP  ,10000_35,443,192.168.220.16,45893,1,      66,1,.A....,0
2017-03-15 00:07:51.539,0.0,TCP  ,10001_232,80,192.168.220.16,50077,1,      66,1,.A....,0
2017-03-15 00:07:51.601,0.0,TCP  ,10000_35,443,192.168.220.16,45894,1,      66,1,.A....,0
2017-03-15 00:08:11.697,0.0,TCP  ,10000_35,443,192.168.220.16,45893,1,      66,1,.A....,0
2017-03-15 00:08:11.633,0.0,TCP  ,10001_232,80,192.168.220.16,50077,1,      66,1,.A....,0
2017-03-15 00:08:11.697,0.0,TCP  ,10000_35,443,192.168.220.16,45894,1,      66,1,.A....,0
2017-03-15 00:08:17.519,0.0,TCP  ,192.168.200.5,6788,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:08:18.519,0.0,TCP  ,192.168.200.1,9485,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:08:19.521,0.0,TCP  ,192.168.200.4,2393,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:08:21.416,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:08:21.736,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:08:31.793,0.0,TCP  ,10000_35,443,192.168.220.16,45893,1,      66,1,.A....,0
2017-03-15 00:08:31.729,0.0,TCP  ,10001_232,80,192.168.220.16,50077,1,      66,1,.A....,0
2017-03-15 00:08:31.793,0.0,TCP  ,10000_35,443,192.168.220.16,45894,1,      66,1,.A....,0
2017-03-15 00:08:35.523,0.0,TCP  ,192.168.200.9,135,192.168.220.16,51493,1,      58,1,.A..S.,0
2017-03-15 00:08:36.524,0.0,TCP  ,192.168.200.5,8443,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:08:37.522,0.0,TCP  ,192.168.200.1,4005,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:08:38.526,0.0,TCP  ,192.168.200.4,765,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:08:39.526,0.0,TCP  ,192.168.200.2,5633,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:08:41.097,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:08:40.842,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:08:51.890,0.0,TCP  ,10000_35,443,192.168.220.16,45893,1,      66,1,.A....,0
2017-03-15 00:08:51.826,0.0,TCP  ,10001_232,80,192.168.220.16,50077,1,      66,1,.A....,0
2017-03-15 00:08:51.890,0.0,TCP  ,10000_35,443,192.168.220.16,45894,1,      66,1,.A....,0
2017-03-15 00:08:55.529,0.0,TCP  ,192.168.200.4,25,192.168.220.16,51432,1,      54,1,.A.R..,0
2017-03-15 00:09:04.298,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:09:04.553,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:09:26.532,0.0,TCP  ,192.168.200.1,14238,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:09:27.533,0.0,TCP  ,192.168.200.4,44443,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:09:46.930,0.0,TCP  ,10001_232,80,192.168.220.16,50220,1,      66,1,.A....,0
2017-03-15 00:09:46.962,0.0,TCP  ,10000_35,443,192.168.220.16,46036,1,      66,1,.A....,0
2017-03-15 00:09:49.139,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:09:58.538,0.0,TCP  ,192.168.200.5,5357,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:09:59.537,0.0,TCP  ,192.168.200.1,1296,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:10:00.539,0.0,TCP  ,192.168.200.4,2009,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:10:09.642,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:10:17.075,0.0,TCP  ,10001_232,80,192.168.220.16,50220,1,      66,1,.A....,0
2017-03-15 00:10:17.106,0.0,TCP  ,10000_35,443,192.168.220.16,46036,1,      66,1,.A....,0
2017-03-15 00:10:19.499,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:10:31.543,0.0,TCP  ,192.168.200.5,7070,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:10:32.543,0.0,TCP  ,192.168.200.1,1104,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:10:33.547,0.0,TCP  ,192.168.200.4,25735,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:10:33.746,0.0,TCP  ,10000_35,443,192.168.220.16,46036,1,      66,1,.A....,0
2017-03-15 00:10:34.826,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:10:37.171,0.0,TCP  ,10001_232,80,192.168.220.16,50220,1,      66,1,.A....,0
2017-03-15 00:10:43.796,0.0,TCP  ,10000_35,443,192.168.220.16,46084,1,      66,1,.A....,0
2017-03-15 00:10:43.796,0.0,TCP  ,10001_232,443,192.168.220.16,51639,1,      66,1,.A....,0
2017-03-15 00:10:43.796,0.0,TCP  ,10000_35,443,192.168.220.16,46085,1,      66,1,.A....,0
2017-03-15 00:10:43.796,0.0,TCP  ,10000_35,443,192.168.220.16,46086,1,      66,1,.A....,0
2017-03-15 00:10:44.683,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:10:49.547,0.0,TCP  ,192.168.200.5,25,192.168.220.16,51421,1,      54,1,.A.R..,0
2017-03-15 00:10:57.267,0.0,TCP  ,10001_232,80,192.168.220.16,50220,1,      66,1,.A....,0
2017-03-15 00:11:03.891,0.0,TCP  ,10000_35,443,192.168.220.16,46084,1,      66,1,.A....,0
2017-03-15 00:11:07.099,0.0,TCP  ,10001_232,443,192.168.220.16,51639,1,      66,1,.A....,0
2017-03-15 00:11:07.107,0.0,TCP  ,10000_35,443,192.168.220.16,46085,1,      66,1,.A....,0
2017-03-15 00:11:07.107,0.0,TCP  ,10000_35,443,192.168.220.16,46086,1,      66,1,.A....,0
2017-03-15 00:11:07.099,0.0,TCP  ,10000_35,443,192.168.220.16,46036,1,      66,1,.A....,0
2017-03-15 00:11:07.916,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:11:28.427,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:11:35.551,0.0,TCP  ,192.168.200.5,593,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:11:36.552,0.0,TCP  ,192.168.200.1,5925,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:11:37.236,0.0,TCP  ,10001_232,443,192.168.220.16,51639,1,      66,1,.A....,0
2017-03-15 00:11:37.236,0.0,TCP  ,10000_35,443,192.168.220.16,46085,1,      66,1,.A....,0
2017-03-15 00:11:37.236,0.0,TCP  ,10000_35,443,192.168.220.16,46086,1,      66,1,.A....,0
2017-03-15 00:11:37.236,0.0,TCP  ,10000_35,443,192.168.220.16,46036,1,      66,1,.A....,0
2017-03-15 00:11:37.554,0.0,TCP  ,192.168.200.4,8654,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:11:40.691,0.0,TCP  ,10000_35,443,192.168.220.16,46084,1,      66,1,.A....,0
2017-03-15 00:11:41.850,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:11:50.676,0.0,TCP  ,10001_232,80,192.168.220.16,50315,1,      66,1,.A....,0
2017-03-15 00:11:51.724,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:11:53.557,0.0,TCP  ,192.168.200.9,135,192.168.220.16,51494,1,      58,1,.A..S.,0
2017-03-15 00:11:54.562,0.0,TCP  ,192.168.200.5,1030,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:11:55.564,0.0,TCP  ,192.168.200.1,1594,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:11:56.565,0.0,TCP  ,192.168.200.4,52673,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:11:57.566,0.0,TCP  ,192.168.200.2,1048,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:12:07.381,0.0,TCP  ,10001_232,443,192.168.220.16,51639,1,      66,1,.A....,0
2017-03-15 00:12:07.381,0.0,TCP  ,10000_35,443,192.168.220.16,46085,1,      66,1,.A....,0
2017-03-15 00:12:07.381,0.0,TCP  ,10000_35,443,192.168.220.16,46086,1,      66,1,.A....,0
2017-03-15 00:12:07.380,0.0,TCP  ,10000_35,443,192.168.220.16,46036,1,      66,1,.A....,0
2017-03-15 00:12:10.772,0.0,TCP  ,10001_232,80,192.168.220.16,50315,1,      66,1,.A....,0
2017-03-15 00:12:10.836,0.0,TCP  ,10000_35,443,192.168.220.16,46084,1,      66,1,.A....,0
2017-03-15 00:12:11.955,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:12:12.204,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:12:13.569,0.0,TCP  ,192.168.200.1,25,192.168.220.16,51424,1,      54,1,.A.R..,0
2017-03-15 00:12:14.570,0.0,TCP  ,192.168.200.2,25,192.168.220.16,51381,1,      54,1,.A.R..,0
2017-03-15 00:12:27.477,0.0,TCP  ,10001_232,443,192.168.220.16,51639,1,      66,1,.A....,0
2017-03-15 00:12:27.477,0.0,TCP  ,10000_35,443,192.168.220.16,46085,1,      66,1,.A....,0
2017-03-15 00:12:27.124,0.0,TCP  ,10000_35,443,192.168.220.16,46086,1,      66,1,.A....,0
2017-03-15 00:12:27.156,0.0,TCP  ,10000_35,443,192.168.220.16,46036,1,      66,1,.A....,0
2017-03-15 00:12:30.932,0.0,TCP  ,10000_35,443,192.168.220.16,46084,1,      66,1,.A....,0
2017-03-15 00:12:30.868,0.0,TCP  ,10001_232,80,192.168.220.16,50315,1,      66,1,.A....,0
2017-03-15 00:12:38.382,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:12:38.125,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:12:45.574,0.0,TCP  ,192.168.200.3,8192,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:12:47.220,0.0,TCP  ,10000_35,443,192.168.220.16,46086,1,      66,1,.A....,0
2017-03-15 00:12:47.252,0.0,TCP  ,10000_35,443,192.168.220.16,46036,1,      66,1,.A....,0
2017-03-15 00:12:47.573,0.0,TCP  ,10001_232,443,192.168.220.16,51639,1,      66,1,.A....,0
2017-03-15 00:12:47.573,0.0,TCP  ,10000_35,443,192.168.220.16,46085,1,      66,1,.A....,0
2017-03-15 00:13:01.012,0.0,TCP  ,10001_232,80,192.168.220.16,50315,1,      66,1,.A....,0
2017-03-15 00:13:01.576,0.0,TCP  ,192.168.200.8,135,192.168.220.16,51408,1,      58,1,.A..S.,0
2017-03-15 00:13:02.577,0.0,TCP  ,192.168.200.4,56737,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:13:06.549,0.0,TCP  ,10000_35,443,192.168.220.16,46084,1,      66,1,.A....,0
2017-03-15 00:13:07.317,0.0,TCP  ,10000_35,443,192.168.220.16,46086,1,      66,1,.A....,0
2017-03-15 00:13:07.349,0.0,TCP  ,10000_35,443,192.168.220.16,46036,1,      66,1,.A....,0
2017-03-15 00:13:21.108,0.0,TCP  ,10001_232,80,192.168.220.16,50315,1,      66,1,.A....,0
2017-03-15 00:13:26.645,0.0,TCP  ,10000_35,443,192.168.220.16,46084,1,      66,1,.A....,0
2017-03-15 00:13:27.413,0.0,TCP  ,10000_35,443,192.168.220.16,46086,1,      66,1,.A....,0
2017-03-15 00:13:27.445,0.0,TCP  ,10000_35,443,192.168.220.16,46036,1,      66,1,.A....,0
2017-03-15 00:13:46.741,0.0,TCP  ,10000_35,443,192.168.220.16,46084,1,      66,1,.A....,0
2017-03-15 00:13:47.509,0.0,TCP  ,10000_35,443,192.168.220.16,46086,1,      66,1,.A....,0
2017-03-15 00:13:47.541,0.0,TCP  ,10000_35,443,192.168.220.16,46036,1,      66,1,.A....,0
2017-03-15 00:13:53.330,0.0,TCP  ,10009_64,80,192.168.220.16,59898,1,      66,1,.A....,32
2017-03-15 00:14:04.430,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:14:04.717,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:14:13.426,0.0,TCP  ,10009_64,80,192.168.220.16,59898,1,      66,1,.A....,32
2017-03-15 00:14:16.886,0.0,TCP  ,10000_35,443,192.168.220.16,46084,1,      66,1,.A....,0
2017-03-15 00:14:18.584,0.0,TCP  ,192.168.200.5,1114,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:14:19.584,0.0,TCP  ,192.168.200.1,50500,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:14:20.862,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:14:20.590,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:14:20.587,0.0,TCP  ,192.168.200.4,3071,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:14:29.813,0.0,TCP  ,10009_64,443,192.168.220.16,47867,1,      66,1,.A....,32
2017-03-15 00:14:43.572,0.0,TCP  ,10009_64,80,192.168.220.16,59898,1,      66,1,.A....,32
2017-03-15 00:14:47.030,0.0,TCP  ,10000_35,443,192.168.220.16,46084,1,      66,1,.A....,0
2017-03-15 00:14:50.959,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 00:14:51.214,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 00:14:51.591,0.0,TCP  ,192.168.200.5,9111,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:14:52.590,0.0,TCP  ,192.168.200.1,8600,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:14:53.592,0.0,TCP  ,192.168.200.4,1974,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 00:14:53.619,0.0,TCP  ,10009_64,80,192.168.220.16,59898,1,      66,1,.A....,32
2017-03-15 00:14:59.958,0.0,TCP  ,10009_64,443,192.168.220.16,47867,1,      66,1,.A....,32
2017-03-15 00:15:03.031,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
