Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos
2017-03-15 01:16:58.996,0.0,TCP  ,192.168.220.16,53696,10001_232,80,1,      66,1,.A....,0
2017-03-15 01:16:59.028,0.0,TCP  ,192.168.220.16,49514,10000_35,443,1,      66,1,.A....,0
2017-03-15 01:16:59.060,0.0,TCP  ,192.168.220.16,49379,10000_35,443,1,      66,1,.A....,0
2017-03-15 01:16:59.756,0.0,UDP  ,192.168.200.4,137,192.168.200.255,137,1,      92,1,......,0
2017-03-15 01:17:01.099,0.0,UDP  ,192.168.220.16,39443,DNS,53,1,      73,1,......,0
2017-03-15 01:17:01.098,0.0,UDP  ,192.168.220.16,37392,DNS,53,1,      91,1,......,0
2017-03-15 01:17:01.100,0.004,UDP  ,192.168.220.16,60273,DNS,53,2,     154,1,......,0
2017-03-15 01:17:01.104,0.0,UDP  ,192.168.220.16,37256,DNS,53,2,     146,1,......,0
2017-03-15 01:17:01.103,0.001,UDP  ,192.168.220.16,33754,DNS,53,2,     182,1,......,0
2017-03-15 01:17:01.145,0.0,UDP  ,DNS,53,192.168.220.16,39443,1,     224,1,......,0
2017-03-15 01:17:01.194,0.0,TCP  ,192.168.220.16,51357,192.168.200.5,1494,1,      58,1,....S.,0
2017-03-15 01:17:01.196,0.0,TCP  ,192.168.200.5,1494,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 01:17:01.144,0.0,UDP  ,DNS,53,192.168.220.16,37392,1,     247,1,......,0
2017-03-15 01:17:01.121,0.09,TCP  ,10000_35,443,192.168.220.16,49608,4,     419,1,.AP.S.,0
2017-03-15 01:17:01.148,0.095,TCP  ,10001_232,443,192.168.220.16,55164,5,     498,1,.AP.S.,0
2017-03-15 01:17:01.121,0.09,TCP  ,10000_35,443,192.168.220.16,49609,4,     419,1,.AP.S.,0
2017-03-15 01:17:01.144,0.011000000000000001,UDP  ,DNS,53,192.168.220.16,33754,2,     537,1,......,0
2017-03-15 01:17:01.122,0.09699999999999999,TCP  ,10000_35,443,192.168.220.16,49612,4,     419,1,.AP.S.,0
2017-03-15 01:17:01.122,0.09699999999999999,TCP  ,10001_232,443,192.168.220.16,55162,5,     498,1,.AP.S.,0
2017-03-15 01:17:01.144,0.0,UDP  ,DNS,53,192.168.220.16,37256,2,     488,1,......,0
2017-03-15 01:17:01.122,0.08900000000000001,TCP  ,10000_35,443,192.168.220.16,49610,4,     419,1,.AP.S.,0
2017-03-15 01:17:01.121,0.09,TCP  ,10000_35,443,192.168.220.16,49607,4,     419,1,.AP.S.,0
2017-03-15 01:17:01.101,0.042,UDP  ,DNS,53,192.168.220.16,60273,2,     388,1,......,0
2017-03-15 01:17:01.099,0.06,TCP  ,192.168.220.16,49612,10000_35,443,5,     906,1,.AP.S.,0
2017-03-15 01:17:01.098,0.053,TCP  ,192.168.220.16,49609,10000_35,443,5,     906,1,.AP.S.,0
2017-03-15 01:17:01.098,0.053,TCP  ,192.168.220.16,49608,10000_35,443,5,     906,1,.AP.S.,0
2017-03-15 01:17:01.124,0.059000000000000004,TCP  ,192.168.220.16,55164,10001_232,443,6,     972,1,.AP.S.,0
2017-03-15 01:17:01.099,0.055999999999999994,TCP  ,192.168.220.16,55162,10001_232,443,6,     972,1,.AP.S.,0
2017-03-15 01:17:01.098,0.049,TCP  ,192.168.220.16,49607,10000_35,443,5,     906,1,.AP.S.,0
2017-03-15 01:17:01.099,0.052000000000000005,TCP  ,192.168.220.16,49610,10000_35,443,5,     906,1,.AP.S.,0
2017-03-15 01:17:01.795,0.0,TCP  ,10000_35,443,192.168.220.16,49056,1,      66,1,.A....,0
2017-03-15 01:17:02.060,0.0,UDP  ,DNS,53,192.168.220.16,48938,2,     565,1,......,0
2017-03-15 01:17:01.798,0.002,UDP  ,DNS,53,192.168.220.16,42895,2,     565,1,......,0
2017-03-15 01:17:01.908,0.004,TCP  ,10002_113,443,192.168.220.16,49062,2,    1105,1,.AP...,32
2017-03-15 01:17:01.772,0.0,TCP  ,192.168.220.16,49056,10000_35,443,1,      66,1,.A....,0
2017-03-15 01:17:02.058,0.0,UDP  ,192.168.220.16,48938,DNS,53,2,     144,1,......,0
2017-03-15 01:17:01.796,0.004,UDP  ,192.168.220.16,42895,DNS,53,2,     144,1,......,0
2017-03-15 01:17:01.797,0.115,TCP  ,192.168.220.16,49062,10002_113,443,2,    1265,1,.AP...,0
2017-03-15 01:17:02.196,0.0,TCP  ,192.168.200.1,9010,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 01:17:02.170,0.001,TCP  ,10002_114,443,192.168.220.16,55975,2,    1089,1,.AP...,32
2017-03-15 01:17:02.196,0.0,TCP  ,192.168.220.16,51357,192.168.200.1,9010,1,      58,1,....S.,0
2017-03-15 01:17:02.059,0.11199999999999999,TCP  ,192.168.220.16,55975,10002_114,443,3,    1815,1,.AP...,0
2017-03-15 01:17:03.198,0.0,TCP  ,192.168.200.4,497,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 01:17:03.197,0.0,TCP  ,192.168.220.16,51357,192.168.200.4,497,1,      58,1,....S.,0
2017-03-15 01:17:03.539,0.0,TCP  ,192.168.100.5,445,192.168.220.9,37884,1,     108,1,.AP...,0
2017-03-15 01:17:03.537,0.003,TCP  ,192.168.220.9,37884,192.168.100.5,445,2,     174,1,.AP...,0
2017-03-15 01:17:03.866,0.0,TCP  ,EXT_SERVER,8082,192.168.200.8,53564,1,     200,1,.AP...,32
2017-03-15 01:17:03.846,0.225,TCP  ,192.168.200.8,53564,EXT_SERVER,8082,2,     319,1,.AP...,0
2017-03-15 01:17:04.198,0.0,TCP  ,192.168.220.16,51357,192.168.200.9,2251,1,      58,1,....S.,0
2017-03-15 01:17:04.628,0.0,TCP  ,EXT_SERVER,8082,192.168.220.16,60802,1,     212,1,.AP...,32
2017-03-15 01:17:04.609,0.023,TCP  ,192.168.220.16,60802,EXT_SERVER,8082,2,     338,1,.AP...,0
2017-03-15 01:17:07.441,0.0,UDP  ,DNS,53,192.168.200.8,63278,1,     132,1,......,0
2017-03-15 01:17:07.441,0.0,UDP  ,DNS,53,192.168.200.8,60941,1,     132,1,......,0
2017-03-15 01:17:07.309,0.0,UDP  ,DNS,53,192.168.200.8,55293,1,     121,1,......,0
2017-03-15 01:17:07.309,0.0,UDP  ,DNS,53,192.168.200.8,61177,1,     121,1,......,0
2017-03-15 01:17:07.457,0.114,TCP  ,10004_7,443,192.168.200.8,64215,7,     693,1,.AP.S.,32
2017-03-15 01:17:07.325,0.138,TCP  ,10005_36,443,192.168.200.8,64214,8,    2983,1,.AP.S.,32
2017-03-15 01:17:07.273,0.0,UDP  ,192.168.200.8,55293,DNS,53,1,      76,1,......,0
2017-03-15 01:17:07.403,0.0,UDP  ,192.168.200.8,60941,DNS,53,1,      81,1,......,0
2017-03-15 01:17:07.273,0.0,UDP  ,192.168.200.8,61177,DNS,53,1,      76,1,......,0
2017-03-15 01:17:07.403,0.0,UDP  ,192.168.200.8,63278,DNS,53,1,      81,1,......,0
2017-03-15 01:17:07.311,0.152,TCP  ,192.168.200.8,64214,10005_36,443,9,    1813,1,.AP.S.,0
2017-03-15 01:17:07.443,0.128,TCP  ,192.168.200.8,64215,10004_7,443,7,    1165,1,.AP.S.,0
2017-03-15 01:17:08.239,0.0,TCP  ,EXT_SERVER,8082,192.168.200.4,56978,1,     212,1,.AP...,32
2017-03-15 01:17:08.403,0.07200000000000001,TCP  ,10000_35,443,192.168.220.16,49633,5,    4236,1,.AP.S.,0
2017-03-15 01:17:08.403,0.064,TCP  ,10000_35,443,192.168.220.16,49632,4,    4170,1,.AP.S.,0
2017-03-15 01:17:08.403,0.064,TCP  ,10000_35,443,192.168.220.16,49630,5,    4236,1,.AP.S.,0
2017-03-15 01:17:08.403,0.08800000000000001,TCP  ,10001_232,443,192.168.220.16,55185,5,     498,1,.AP.S.,0
2017-03-15 01:17:08.403,0.08,TCP  ,10000_35,443,192.168.220.16,49635,4,    4170,1,.AP.S.,0
2017-03-15 01:17:08.403,0.055999999999999994,TCP  ,10000_35,443,192.168.220.16,49631,4,    4170,1,.AP.S.,0
2017-03-15 01:17:08.220,0.019,TCP  ,192.168.200.4,56978,EXT_SERVER,8082,2,     338,1,.AP...,0
2017-03-15 01:17:08.379,0.052000000000000005,TCP  ,192.168.220.16,55185,10001_232,443,6,     972,1,.AP.S.,0
2017-03-15 01:17:08.379,0.132,TCP  ,192.168.220.16,49633,10000_35,443,8,     899,1,.AP.S.,0
2017-03-15 01:17:08.378,0.125,TCP  ,192.168.220.16,49630,10000_35,443,8,     899,1,.AP.S.,0
2017-03-15 01:17:08.379,0.14,TCP  ,192.168.220.16,49635,10000_35,443,8,     899,1,.AP.S.,0
2017-03-15 01:17:08.379,0.128,TCP  ,192.168.220.16,49632,10000_35,443,8,     899,1,.AP.S.,0
2017-03-15 01:17:08.378,0.11699999999999999,TCP  ,192.168.220.16,49631,10000_35,443,8,     899,1,.AP.S.,0
2017-03-15 01:17:09.067,0.0,TCP  ,10001_232,80,192.168.220.16,53696,1,      66,1,.A....,0
2017-03-15 01:17:09.099,0.0,TCP  ,10000_35,443,192.168.220.16,49514,1,      66,1,.A....,0
2017-03-15 01:17:09.099,0.0,TCP  ,10000_35,443,192.168.220.16,49512,1,      66,1,.A....,0
2017-03-15 01:17:09.101,0.003,UDP  ,DNS,53,192.168.220.16,56138,2,     565,1,......,0
2017-03-15 01:17:09.076,0.0,TCP  ,192.168.220.16,49512,10000_35,443,1,      66,1,.A....,0
2017-03-15 01:17:09.044,0.0,TCP  ,192.168.220.16,53696,10001_232,80,1,      66,1,.A....,0
2017-03-15 01:17:09.076,0.0,TCP  ,192.168.220.16,49514,10000_35,443,1,      66,1,.A....,0
2017-03-15 01:17:09.108,0.0,TCP  ,192.168.220.16,49379,10000_35,443,1,      66,1,.A....,0
2017-03-15 01:17:09.100,0.004,UDP  ,192.168.220.16,56138,DNS,53,2,     144,1,......,0
2017-03-15 01:17:09.131,0.0,TCP  ,10000_35,443,192.168.220.16,49379,1,      66,1,.A....,0
2017-03-15 01:17:09.155,0.012,TCP  ,10007_17,80,192.168.220.16,47504,2,     835,1,.AP...,32
2017-03-15 01:17:09.362,0.001,UDP  ,DNS,53,192.168.220.16,58963,2,     565,1,......,0
2017-03-15 01:17:09.212,0.003,TCP  ,10002_113,443,192.168.220.16,49062,2,    1089,1,.AP...,32
2017-03-15 01:17:09.472,0.0,TCP  ,10002_114,443,192.168.220.16,55975,2,    1089,1,.AP...,32
2017-03-15 01:17:09.360,0.003,UDP  ,192.168.220.16,58963,DNS,53,2,     144,1,......,0
2017-03-15 01:17:08.996,0.171,TCP  ,192.168.220.16,47504,10007_17,80,3,    2268,1,.AP...,0
2017-03-15 01:17:09.100,0.115,TCP  ,192.168.220.16,49062,10002_113,443,2,    1265,1,.AP...,0
2017-03-15 01:17:09.360,0.115,TCP  ,192.168.220.16,55975,10002_114,443,3,    1815,1,.AP...,0
2017-03-15 01:17:11.261,0.0,TCP  ,192.168.100.5,445,192.168.220.11,34743,1,     108,1,.AP...,0
2017-03-15 01:17:11.260,0.003,TCP  ,192.168.220.11,34743,192.168.100.5,445,2,     174,1,.AP...,0
2017-03-15 01:17:11.819,0.0,TCP  ,10000_35,443,192.168.220.16,49056,1,      66,1,.A....,0
2017-03-15 01:17:11.797,0.0,TCP  ,192.168.220.16,49056,10000_35,443,1,      66,1,.A....,0
2017-03-15 01:17:12.840,0.0,TCP  ,EXT_SERVER,8082,192.168.200.5,51649,1,     212,1,.AP...,32
2017-03-15 01:17:12.821,0.023,TCP  ,192.168.200.5,51649,EXT_SERVER,8082,2,     338,1,.AP...,0
2017-03-15 01:17:14.764,0.0,TCP  ,192.168.100.5,445,192.168.200.5,46808,1,     108,1,.AP...,0
2017-03-15 01:17:14.762,0.002,TCP  ,192.168.200.5,46808,192.168.100.5,445,2,     174,1,.AP...,0
2017-03-15 01:17:16.709,0.983,TCP  ,192.168.100.5,445,192.168.220.12,49511,2,     178,1,.AP...,0
2017-03-15 01:17:16.707,0.985,TCP  ,192.168.220.12,49511,192.168.100.5,445,3,     240,1,.AP...,0
2017-03-15 01:17:18.616,0.08800000000000001,TCP  ,10000_35,443,192.168.220.16,49652,4,     419,1,.AP.S.,0
2017-03-15 01:17:18.616,0.092,TCP  ,10000_35,443,192.168.220.16,49654,4,     419,1,.AP.S.,0
2017-03-15 01:17:18.617,0.091,TCP  ,10000_35,443,192.168.220.16,49655,4,     419,1,.AP.S.,0
2017-03-15 01:17:18.617,0.099,TCP  ,10000_35,443,192.168.220.16,49657,4,     419,1,.AP.S.,0
2017-03-15 01:17:18.646,0.094,TCP  ,10001_232,443,192.168.220.16,55209,5,     498,1,.AP.S.,0
2017-03-15 01:17:18.617,0.091,TCP  ,10001_232,443,192.168.220.16,55207,5,     498,1,.AP.S.,0
2017-03-15 01:17:18.616,0.092,TCP  ,10000_35,443,192.168.220.16,49653,4,     419,1,.AP.S.,0
2017-03-15 01:17:18.592,0.052000000000000005,TCP  ,192.168.220.16,49653,10000_35,443,5,     906,1,.AP.S.,0
2017-03-15 01:17:18.592,0.052000000000000005,TCP  ,192.168.220.16,49652,10000_35,443,5,     906,1,.AP.S.,0
2017-03-15 01:17:18.594,0.054000000000000006,TCP  ,192.168.220.16,55207,10001_232,443,6,     972,1,.AP.S.,0
2017-03-15 01:17:18.593,0.055,TCP  ,192.168.220.16,49655,10000_35,443,5,     906,1,.AP.S.,0
2017-03-15 01:17:18.624,0.055999999999999994,TCP  ,192.168.220.16,55209,10001_232,443,6,     972,1,.AP.S.,0
2017-03-15 01:17:18.594,0.062,TCP  ,192.168.220.16,49657,10000_35,443,5,     906,1,.AP.S.,0
2017-03-15 01:17:18.593,0.051,TCP  ,192.168.220.16,49654,10000_35,443,5,     906,1,.AP.S.,0
2017-03-15 01:17:19.199,0.0,TCP  ,192.168.220.16,51358,192.168.200.9,2251,1,      58,1,....S.,0
2017-03-15 01:17:19.267,0.0,UDP  ,DNS,53,192.168.220.16,53740,2,     565,1,......,0
2017-03-15 01:17:19.455,0.0,TCP  ,192.168.100.5,445,192.168.220.6,46709,1,     108,1,.AP...,0
2017-03-15 01:17:19.270,0.0,TCP  ,EXT_SERVER,8082,192.168.220.15,37039,1,     212,1,.AP...,32
2017-03-15 01:17:19.524,0.004,UDP  ,DNS,53,192.168.220.16,52884,2,     565,1,......,0
2017-03-15 01:17:19.454,0.002,TCP  ,192.168.220.6,46709,192.168.100.5,445,2,     174,1,.AP...,0
2017-03-15 01:17:19.266,0.0,UDP  ,192.168.220.16,53740,DNS,53,2,     144,1,......,0
2017-03-15 01:17:19.252,0.02,TCP  ,192.168.220.15,37039,EXT_SERVER,8082,2,     338,1,.AP...,0
2017-03-15 01:17:19.522,0.006,UDP  ,192.168.220.16,52884,DNS,53,2,     144,1,......,0
2017-03-15 01:17:20.690,0.0,TCP  ,192.168.100.5,445,192.168.220.4,43145,1,     108,1,.AP...,0
2017-03-15 01:17:21.141,0.0,TCP  ,192.168.100.5,445,192.168.220.8,49094,1,     108,1,.AP...,0
2017-03-15 01:17:20.689,0.003,TCP  ,192.168.220.4,43145,192.168.100.5,445,2,     174,1,.AP...,0
2017-03-15 01:17:21.140,0.004,TCP  ,192.168.220.8,49094,192.168.100.5,445,2,     174,1,.AP...,0
2017-03-15 01:17:21.197,0.0,TCP  ,EXT_SERVER,8082,192.168.200.9,52289,1,     200,1,.AP...,32
2017-03-15 01:17:21.272,0.0,TCP  ,EXT_SERVER,8082,192.168.220.14,48380,1,     212,1,.AP...,32
2017-03-15 01:17:21.253,0.023,TCP  ,192.168.220.14,48380,EXT_SERVER,8082,2,     338,1,.AP...,0
2017-03-15 01:17:21.178,0.27399999999999997,TCP  ,192.168.200.9,52289,EXT_SERVER,8082,2,     319,1,.AP...,0
2017-03-15 01:17:28.774,0.0,TCP  ,192.168.100.5,445,192.168.220.15,48888,1,     108,1,.AP...,0
2017-03-15 01:17:28.854,0.0,TCP  ,192.168.100.5,445,192.168.220.16,58844,1,     108,1,.AP...,0
2017-03-15 01:17:28.951,0.0,TCP  ,EXT_SERVER,8082,192.168.220.9,50807,1,     212,1,.AP...,32
2017-03-15 01:17:28.773,0.003,TCP  ,192.168.220.15,48888,192.168.100.5,445,2,     174,1,.AP...,0
2017-03-15 01:17:28.853,0.003,TCP  ,192.168.220.16,58844,192.168.100.5,445,2,     174,1,.AP...,0
2017-03-15 01:17:29.141,0.0,TCP  ,192.168.220.16,53696,10001_232,80,1,      66,1,.A....,0
2017-03-15 01:17:28.931,0.021,TCP  ,192.168.220.9,50807,EXT_SERVER,8082,2,     338,1,.AP...,0
2017-03-15 01:17:29.162,0.0,TCP  ,10001_232,80,192.168.220.16,53696,1,      66,1,.A....,0
2017-03-15 01:17:29.194,0.0,TCP  ,10000_35,443,192.168.220.16,49514,1,      66,1,.A....,0
2017-03-15 01:17:29.226,0.0,TCP  ,10000_35,443,192.168.220.16,49379,1,      66,1,.A....,0
2017-03-15 01:17:29.194,0.0,TCP  ,10000_35,443,192.168.220.16,49512,1,      66,1,.A....,0
2017-03-15 01:17:29.507,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 01:17:29.172,0.0,TCP  ,192.168.220.16,49512,10000_35,443,1,      66,1,.A....,0
2017-03-15 01:17:29.651,0.0,TCP  ,192.168.220.16,55975,10002_114,443,1,      54,1,.A....,0
2017-03-15 01:17:29.172,0.0,TCP  ,192.168.220.16,49514,10000_35,443,1,      66,1,.A....,0
2017-03-15 01:17:29.396,0.0,TCP  ,192.168.220.16,49062,10002_113,443,1,      54,1,.A....,0
2017-03-15 01:17:29.203,0.0,TCP  ,192.168.220.16,49379,10000_35,443,1,      66,1,.A....,0
2017-03-15 01:17:29.763,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 01:17:31.697,0.0,UDP  ,192.168.220.9,137,192.168.220.255,137,1,      92,1,......,0
2017-03-15 01:17:31.697,0.0,UDP  ,192.168.220.15,137,192.168.220.255,137,1,      92,1,......,0
2017-03-15 01:17:32.778,0.09,TCP  ,10001_232,443,192.168.220.16,55230,5,     498,1,.AP.S.,0
2017-03-15 01:17:32.777,0.091,TCP  ,10000_35,443,192.168.220.16,49676,4,     419,1,.AP.S.,0
2017-03-15 01:17:32.777,0.14300000000000002,TCP  ,10000_35,443,192.168.220.16,49675,6,     858,1,.AP.S.,0
2017-03-15 01:17:31.915,0.993,TCP  ,10000_35,443,192.168.220.16,49056,4,     295,1,.AP..F,0
2017-03-15 01:17:32.778,0.09,TCP  ,10000_35,443,192.168.220.16,49677,4,     419,1,.AP.S.,0
2017-03-15 01:17:32.778,0.094,TCP  ,10000_35,443,192.168.220.16,49680,4,     419,1,.AP.S.,0
2017-03-15 01:17:32.778,0.09,TCP  ,10000_35,443,192.168.220.16,49678,4,     419,1,.AP.S.,0
