Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos
2017-03-15 01:27:39.156,0.0,TCP  ,10000_35,443,192.168.220.16,50245,1,      66,1,.A....,0
2017-03-15 01:27:39.132,0.0,TCP  ,10001_232,443,192.168.220.16,55778,1,      66,1,.A....,0
2017-03-15 01:27:39.949,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 01:27:48.313,0.0,TCP  ,192.168.200.4,25,192.168.220.16,51443,1,      54,1,.A.R..,0
2017-03-15 01:27:54.516,0.0,TCP  ,10001_232,80,192.168.220.16,54358,1,      66,1,.A....,0
2017-03-15 01:27:59.252,0.0,TCP  ,10000_35,443,192.168.220.16,50245,1,      66,1,.A....,0
2017-03-15 01:27:59.220,0.0,TCP  ,10001_232,443,192.168.220.16,55778,1,      66,1,.A....,0
2017-03-15 01:28:14.612,0.0,TCP  ,10001_232,80,192.168.220.16,54358,1,      66,1,.A....,0
2017-03-15 01:28:18.677,0.0,TCP  ,10000_35,443,192.168.220.16,50245,1,      66,1,.A....,0
2017-03-15 01:28:19.315,0.0,TCP  ,10001_232,443,192.168.220.16,55778,1,      66,1,.A....,0
2017-03-15 01:28:34.317,0.0,TCP  ,192.168.200.5,18101,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 01:28:35.318,0.0,TCP  ,192.168.200.1,1974,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 01:28:36.320,0.0,TCP  ,192.168.200.4,3221,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 01:28:38.773,0.0,TCP  ,10000_35,443,192.168.220.16,50293,1,      66,1,.A....,0
2017-03-15 01:28:40.044,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 01:28:39.789,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 01:28:48.821,0.0,TCP  ,10000_35,443,192.168.220.16,50245,1,      66,1,.A....,0
2017-03-15 01:28:49.461,0.0,TCP  ,10001_232,443,192.168.220.16,55778,1,      66,1,.A....,0
2017-03-15 01:28:58.869,0.0,TCP  ,10000_35,443,192.168.220.16,50293,1,      66,1,.A....,0
2017-03-15 01:29:04.405,0.0,TCP  ,10000_35,443,192.168.220.16,50245,1,      66,1,.A....,0
2017-03-15 01:29:07.323,0.0,TCP  ,192.168.200.5,1035,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 01:29:08.324,0.0,TCP  ,192.168.200.1,544,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 01:29:09.557,0.0,TCP  ,10001_232,443,192.168.220.16,55778,1,      66,1,.A....,0
2017-03-15 01:29:09.326,0.0,TCP  ,192.168.200.4,9099,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 01:29:14.389,0.0,TCP  ,10001_232,80,192.168.220.16,54499,1,      66,1,.A....,0
2017-03-15 01:29:25.582,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 01:29:25.805,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 01:29:29.012,0.0,TCP  ,10000_35,443,192.168.220.16,50293,1,      66,1,.A....,0
2017-03-15 01:29:34.549,0.0,TCP  ,10000_35,443,192.168.220.16,50245,1,      66,1,.A....,0
2017-03-15 01:29:40.331,0.0,TCP  ,192.168.200.9,135,192.168.220.16,51515,1,      58,1,.A..S.,0
2017-03-15 01:29:41.329,0.0,TCP  ,192.168.200.1,4899,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 01:29:42.332,0.0,TCP  ,192.168.200.4,1123,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 01:29:43.333,0.0,TCP  ,192.168.200.2,9100,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 01:29:44.533,0.0,TCP  ,10001_232,80,192.168.220.16,54499,1,      66,1,.A....,0
2017-03-15 01:29:44.334,0.0,TCP  ,192.168.200.5,6580,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 01:29:45.335,0.0,TCP  ,192.168.200.3,541,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 01:29:49.686,0.0,TCP  ,10000_35,443,192.168.220.16,50293,1,      66,1,.A....,0
2017-03-15 01:29:50.478,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 01:29:50.781,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 01:29:54.646,0.0,TCP  ,10000_35,443,192.168.220.16,50245,1,      66,1,.A....,0
2017-03-15 01:30:01.335,0.0,TCP  ,192.168.200.1,25,192.168.220.16,51433,1,      54,1,.A.R..,0
2017-03-15 01:30:02.338,0.0,TCP  ,192.168.200.5,25,192.168.220.16,51430,1,      54,1,.A.R..,0
2017-03-15 01:30:04.694,0.0,TCP  ,10000_35,443,192.168.220.16,50245,1,      66,1,.A....,0
2017-03-15 01:30:04.630,0.0,TCP  ,10001_232,80,192.168.220.16,54499,1,      66,1,.A....,0
2017-03-15 01:30:07.102,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
2017-03-15 01:30:06.863,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32
2017-03-15 01:30:09.782,0.0,TCP  ,10000_35,443,192.168.220.16,50293,1,      66,1,.A....,0
2017-03-15 01:30:18.339,0.0,TCP  ,192.168.200.1,30718,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 01:30:19.344,0.0,TCP  ,192.168.200.4,8082,192.168.220.16,51357,1,      54,1,.A.R..,0
2017-03-15 01:30:34.838,0.0,TCP  ,10000_35,443,192.168.220.16,50245,1,      66,1,.A....,0
2017-03-15 01:30:34.774,0.0,TCP  ,10001_232,80,192.168.220.16,54499,1,      66,1,.A....,0
2017-03-15 01:30:37.454,0.0,TCP  ,10002_114,443,192.168.220.16,55975,1,      54,1,.A....,32
