index,Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,time,T2
1275,2017-03-15 01:48:27.533,0.0,TCP  ,192.168.200.4,15000,192.168.220.16,51357,1,      54,1,.A.R..,0,1489542507.533,251.99500012397766
1294,2017-03-15 01:49:00.538,0.0,TCP  ,192.168.200.4,1065,192.168.220.16,51357,1,      54,1,.A.R..,0,1489542540.538,266.9949998855591
1312,2017-03-15 01:49:33.544,0.0,TCP  ,192.168.200.4,1658,192.168.220.16,51357,1,      54,1,.A.R..,0,1489542573.544,266.9940001964569
1333,2017-03-15 01:50:07.552,0.0,TCP  ,192.168.200.4,1099,192.168.220.16,51357,1,      54,1,.A.R..,0,1489542607.552,265.99199986457825
1352,2017-03-15 01:50:40.558,0.0,TCP  ,192.168.200.4,7002,192.168.220.16,51357,1,      54,1,.A.R..,0,1489542640.558,266.99399995803833
1374,2017-03-15 01:51:13.567,0.0,TCP  ,192.168.200.4,49154,192.168.220.16,51357,1,      54,1,.A.R..,0,1489542673.567,266.9910001754761
1396,2017-03-15 01:51:46.569,0.0,TCP  ,192.168.200.4,32773,192.168.220.16,51357,1,      54,1,.A.R..,0,1489542706.569,266.9979999065399
1417,2017-03-15 01:52:19.576,0.0,TCP  ,192.168.200.4,4444,192.168.220.16,51357,1,      54,1,.A.R..,0,1489542739.576,266.9930000305176
1444,2017-03-15 01:52:55.586,0.0,TCP  ,192.168.200.4,1984,192.168.220.16,51357,1,      54,1,.A.R..,0,1489542775.586,263.99000000953674
1507,2017-03-15 01:54:03.599,0.0,TCP  ,192.168.200.4,5961,192.168.220.16,51357,1,      54,1,.A.R..,0,1489542843.599,231.9869999885559
1524,2017-03-15 01:54:21.603,0.0,TCP  ,192.168.200.4,25,192.168.220.16,51447,1,      54,1,.A.R..,0,1489542861.603,281.9960000514984
1549,2017-03-15 01:55:07.607,0.0,TCP  ,192.168.200.4,2811,192.168.220.16,51357,1,      54,1,.A.R..,0,1489542907.607,253.99599981307983
1570,2017-03-15 01:55:40.612,0.0,TCP  ,192.168.200.4,125,192.168.220.16,51357,1,      54,1,.A.R..,0,1489542940.612,266.99500012397766
1591,2017-03-15 01:56:13.617,0.0,TCP  ,192.168.200.4,8084,192.168.220.16,51357,1,      54,1,.A.R..,0,1489542973.617,266.9949998855591
1612,2017-03-15 01:56:46.623,0.0,TCP  ,192.168.200.4,9877,192.168.220.16,51357,1,      54,1,.A.R..,0,1489543006.623,266.9940001964569
1637,2017-03-15 01:57:05.630,0.0,TCP  ,192.168.200.4,61532,192.168.220.16,51357,1,      54,1,.A.R..,0,1489543025.63,280.992999792099
1693,2017-03-15 01:58:22.637,0.0,TCP  ,192.168.200.4,301,192.168.220.16,51357,1,      54,1,.A.R..,0,1489543102.637,222.99300003051758
1704,2017-03-15 01:58:55.648,0.0,TCP  ,192.168.200.4,3370,192.168.220.16,51357,1,      54,1,.A.R..,0,1489543135.648,266.989000082016
1733,2017-03-15 01:59:28.648,0.0,TCP  ,192.168.200.4,8180,192.168.220.16,51357,1,      54,1,.A.R..,0,1489543168.648,267.0
1750,2017-03-15 02:00:01.653,0.0,TCP  ,192.168.200.4,3828,192.168.220.16,51357,1,      54,1,.A.R..,0,1489543201.653,266.9949998855591
1768,2017-03-15 02:00:34.658,0.0,TCP  ,192.168.200.4,2170,192.168.220.16,51357,1,      54,1,.A.R..,0,1489543234.658,266.99500012397766
1781,2017-03-15 02:00:51.661,0.0,TCP  ,192.168.200.4,25,192.168.220.16,51448,1,      54,1,.A.R..,0,1489543251.661,282.99699997901917
1860,2017-03-15 02:02:45.683,0.0,TCP  ,192.168.200.4,1434,192.168.220.16,51357,1,      54,1,.A.R..,0,1489543365.683,185.9779999256134
1878,2017-03-15 02:03:18.688,0.0,TCP  ,192.168.200.4,1050,192.168.220.16,51357,1,      54,1,.A.R..,0,1489543398.688,266.99500012397766
1898,2017-03-15 02:03:51.693,0.0,TCP  ,192.168.200.4,4045,192.168.220.16,51357,1,      54,1,.A.R..,0,1489543431.693,266.9949998855591
1913,2017-03-15 02:04:24.699,0.0,TCP  ,192.168.200.4,1039,192.168.220.16,51357,1,      54,1,.A.R..,0,1489543464.699,266.9940001964569
1934,2017-03-15 02:04:57.705,0.0,TCP  ,192.168.200.4,32777,192.168.220.16,51357,1,      54,1,.A.R..,0,1489543497.705,266.99399995803833
1952,2017-03-15 02:05:30.710,0.0,TCP  ,192.168.200.4,1077,192.168.220.16,51357,1,      54,1,.A.R..,0,1489543530.71,266.9949998855591
1979,2017-03-15 02:06:04.717,0.0,TCP  ,192.168.200.4,880,192.168.220.16,51357,1,      54,1,.A.R..,0,1489543564.717,265.9930000305176
1999,2017-03-15 02:06:37.723,0.0,TCP  ,192.168.200.4,1717,192.168.220.16,51357,1,      54,1,.A.R..,0,1489543597.723,266.99399995803833
2018,2017-03-15 02:07:10.725,0.0,TCP  ,192.168.200.4,1102,192.168.220.16,51357,1,      54,1,.A.R..,0,1489543630.725,266.9980001449585
2053,2017-03-15 02:07:43.731,0.0,TCP  ,192.168.200.4,666,192.168.220.16,51357,1,      54,1,.A.R..,0,1489543663.731,266.99399995803833
2058,2017-03-15 02:07:59.734,0.0,TCP  ,192.168.200.4,25,192.168.220.16,51449,1,      54,1,.A.R..,0,1489543679.734,283.99699997901917
2078,2017-03-15 02:08:47.742,0.0,TCP  ,192.168.200.4,43,192.168.220.16,51357,1,      54,1,.A.R..,0,1489543727.742,251.99199986457825
2123,2017-03-15 02:09:54.753,0.0,TCP  ,192.168.200.4,6502,192.168.220.16,51357,1,      54,1,.A.R..,0,1489543794.753,232.989000082016
2143,2017-03-15 02:10:27.759,0.0,TCP  ,192.168.200.4,1026,192.168.220.16,51357,1,      54,1,.A.R..,0,1489543827.759,266.99399995803833
2172,2017-03-15 02:11:03.768,0.0,TCP  ,192.168.200.4,8031,192.168.220.16,51357,1,      54,1,.A.R..,0,1489543863.768,263.9910001754761
2184,2017-03-15 02:11:36.774,0.0,TCP  ,192.168.200.4,9001,192.168.220.16,51357,1,      54,1,.A.R..,0,1489543896.774,266.99399995803833
2214,2017-03-15 02:12:09.779,0.0,TCP  ,192.168.200.4,16001,192.168.220.16,51357,1,      54,1,.A.R..,0,1489543929.779,266.9949998855591
2247,2017-03-15 02:12:43.787,0.0,TCP  ,192.168.200.4,10626,192.168.220.16,51357,1,      54,1,.A.R..,0,1489543963.787,265.9920001029968
2267,2017-03-15 02:13:16.792,0.0,TCP  ,192.168.200.4,4004,192.168.220.16,51357,1,      54,1,.A.R..,0,1489543996.792,266.9949998855591
2286,2017-03-15 02:13:49.800,0.0,TCP  ,192.168.200.4,1113,192.168.220.16,51357,1,      54,1,.A.R..,0,1489544029.8,266.9920001029968
2301,2017-03-15 02:14:22.804,0.0,TCP  ,192.168.200.4,2030,192.168.220.16,51357,1,      54,1,.A.R..,0,1489544062.804,266.9960000514984
2316,2017-03-15 02:14:38.806,0.0,TCP  ,192.168.200.4,25,192.168.220.16,51450,1,      54,1,.A.R..,0,1489544078.806,283.9979999065399
2337,2017-03-15 02:15:26.812,0.0,TCP  ,192.168.200.4,2042,192.168.220.16,51357,1,      54,1,.A.R..,0,1489544126.812,251.99399995803833
2366,2017-03-15 02:16:00.819,0.0,TCP  ,192.168.200.4,2161,192.168.220.16,51357,1,      54,1,.A.R..,0,1489544160.819,265.9930000305176
