index,Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,time,T2
642,2017-03-15 01:32:12.432,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489541532.432,256.38300013542175
657,2017-03-15 01:32:29.536,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489541549.536,282.89599990844727
728,2017-03-15 01:34:11.762,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489541651.762,197.7739999294281
742,2017-03-15 01:34:28.850,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489541668.85,282.91200017929077
758,2017-03-15 01:34:42.930,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489541682.93,285.91999983787537
817,2017-03-15 01:36:22.164,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489541782.164,200.76600003242493
875,2017-03-15 01:37:39.284,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489541859.284,222.88000011444092
895,2017-03-15 01:38:26.023,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489541906.023,253.260999917984
929,2017-03-15 01:39:17.750,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489541957.75,248.27300000190735
944,2017-03-15 01:39:35.734,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489541975.734,282.0160000324249
956,2017-03-15 01:40:06.167,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489542006.167,269.56699991226196
987,2017-03-15 01:40:51.063,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489542051.063,255.10400009155273
1021,2017-03-15 01:41:30.472,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489542090.472,260.59100008010864
1045,2017-03-15 01:42:19.031,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489542139.031,251.4409999847412
1076,2017-03-15 01:43:03.704,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489542183.704,255.32699990272522
1089,2017-03-15 01:43:17.785,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489542197.785,285.9189999103546
1105,2017-03-15 01:43:42.505,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489542222.505,275.27999997138977
1133,2017-03-15 01:44:21.338,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489542261.338,261.1670000553131
1158,2017-03-15 01:45:17.051,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489542317.051,244.2869999408722
1173,2017-03-15 01:45:47.259,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489542347.259,269.7920000553131
1190,2017-03-15 01:46:15.484,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489542375.484,271.77500009536743
1214,2017-03-15 01:47:07.133,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489542427.133,248.3510000705719
1228,2017-03-15 01:47:19.281,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489542439.281,287.85199999809265
1256,2017-03-15 01:47:57.757,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489542477.757,261.5239999294281
1271,2017-03-15 01:48:18.006,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489542498.006,279.75099992752075
1296,2017-03-15 01:49:00.798,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489542540.798,257.2079999446869
1307,2017-03-15 01:49:21.150,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489542561.15,279.64800000190735
1319,2017-03-15 01:49:41.439,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489542581.439,279.7110002040863
1332,2017-03-15 01:50:03.679,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489542603.679,277.75999999046326
1347,2017-03-15 01:50:25.955,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489542625.955,277.7239999771118
1354,2017-03-15 01:50:56.384,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489542656.384,269.57099986076355
1398,2017-03-15 01:51:54.240,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489542714.24,242.14400005340576
1439,2017-03-15 01:52:47.041,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489542767.041,247.19900012016296
1473,2017-03-15 01:53:16.641,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489542796.641,270.39999985694885
1489,2017-03-15 01:53:32.930,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489542812.93,283.7109999656677
1530,2017-03-15 01:54:40.899,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489542880.899,232.0310001373291
1548,2017-03-15 01:55:00.899,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489542900.899,280.0
1563,2017-03-15 01:55:30.275,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489542930.275,270.62399983406067
1594,2017-03-15 01:56:21.156,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489542981.156,249.1190001964569
1608,2017-03-15 01:56:40.196,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489543000.196,280.9599997997284
1626,2017-03-15 01:57:00.549,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489543020.549,279.6470000743866
1643,2017-03-15 01:57:13.893,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489543033.893,286.6560001373291
1696,2017-03-15 01:58:30.342,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489543110.342,223.55099987983704
1737,2017-03-15 01:59:56.423,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489543196.423,213.91899991035461
1770,2017-03-15 02:00:42.343,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489543242.343,254.08000016212463
1789,2017-03-15 02:01:01.544,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489543261.544,280.79900002479553
1803,2017-03-15 02:01:14.848,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489543274.848,286.69599986076355
1830,2017-03-15 02:02:12.585,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489543332.585,242.2630000114441
1858,2017-03-15 02:02:44.298,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489543364.298,268.2869999408722
1899,2017-03-15 02:04:00.907,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489543440.907,223.39100003242493
1915,2017-03-15 02:04:30.539,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489543470.539,270.3680000305176
1928,2017-03-15 02:04:47.788,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489543487.788,282.75099992752075
1938,2017-03-15 02:05:18.219,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489543518.219,269.56900000572205
1953,2017-03-15 02:05:31.188,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489543531.188,287.0310001373291
1965,2017-03-15 02:05:51.468,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489543551.468,279.72000002861023
1980,2017-03-15 02:06:06.668,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489543566.668,284.7999999523163
1995,2017-03-15 02:06:36.365,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489543596.365,270.3029999732971
2020,2017-03-15 02:07:12.013,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489543632.013,264.35199999809265
2060,2017-03-15 02:08:13.934,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489543693.934,238.0789999961853
2073,2017-03-15 02:08:37.039,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489543717.039,276.8949999809265
2096,2017-03-15 02:09:20.559,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489543760.559,256.4800000190735
2126,2017-03-15 02:10:12.239,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489543812.239,248.3199999332428
2139,2017-03-15 02:10:24.159,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489543824.159,288.08000016212463
2158,2017-03-15 02:10:46.483,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489543846.483,277.67599987983704
2177,2017-03-15 02:11:13.121,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489543873.121,273.3619999885559
2245,2017-03-15 02:12:41.618,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489543961.618,211.50300002098083
2303,2017-03-15 02:14:28.085,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489544068.085,193.5329999923706
2317,2017-03-15 02:14:42.195,0.0,TCP  ,10002_113,443,192.168.220.16,49062,1,      54,1,.A....,32,1489544082.195,285.8900001049042
