index,Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,time,T2
3226,2017-03-15 01:13:32.164,0.0,TCP  ,192.168.220.16,51358,192.168.200.9,4006,1,58,1,....S.,0,1489540412.164,299.0019998550415
3230,2017-03-15 01:13:33.457,0.0,TCP  ,192.168.220.16,55975,10002_114,443,1,54,1,.A....,0,1489540413.457,298.70700001716614
3250,2017-03-15 01:13:42.385,0.0,TCP  ,192.168.220.16,53563,10001_232,80,1,66,1,.A....,0,1489540422.385,291.0720000267029
3249,2017-03-15 01:13:42.449,0.0,TCP  ,192.168.220.16,49056,10000_35,443,1,66,1,.A....,0,1489540422.449,299.9360001087189
3251,2017-03-15 01:13:42.450,0.0,TCP  ,192.168.220.16,49379,10000_35,443,1,66,1,.A....,0,1489540422.45,299.99899983406067
3260,2017-03-15 01:13:47.166,0.0,TCP  ,192.168.220.16,51357,192.168.200.2,3920,1,58,1,....S.,0,1489540427.166,295.28400015830994
3263,2017-03-15 01:13:48.166,0.0,TCP  ,192.168.220.16,51357,192.168.200.5,1094,1,58,1,....S.,0,1489540428.166,299.0
3271,2017-03-15 01:13:49.168,0.0,TCP  ,192.168.220.16,51357,192.168.200.1,512,1,58,1,....S.,0,1489540429.168,298.9979999065399
3272,2017-03-15 01:13:50.169,0.0,TCP  ,192.168.220.16,51357,192.168.200.4,8083,1,58,1,....S.,0,1489540430.169,298.99900007247925
3274,2017-03-15 01:13:51.170,0.0,TCP  ,192.168.220.16,51357,192.168.200.9,50006,1,58,1,....S.,0,1489540431.17,298.99899983406067
3297,2017-03-15 01:14:02.482,0.0,TCP  ,192.168.220.16,53563,10001_232,80,1,66,1,.A....,0,1489540442.482,288.6879999637604
3298,2017-03-15 01:14:02.546,0.0,TCP  ,192.168.220.16,49379,10000_35,443,1,66,1,.A....,0,1489540442.546,299.9360001087189
3309,2017-03-15 01:14:06.171,0.0,TCP  ,192.168.220.16,51358,192.168.200.9,50006,1,58,1,....S.,0,1489540446.171,296.375
3314,2017-03-15 01:14:07.986,0.0,TCP  ,192.168.220.16,49056,10000_35,443,1,66,1,.A....,0,1489540447.986,298.18499994277954
3315,2017-03-15 01:14:08.242,0.0,TCP  ,192.168.220.16,51023,10009_64,443,1,66,1,.A....,0,1489540448.242,299.74399995803833
3318,2017-03-15 01:14:08.978,0.0,TCP  ,192.168.220.16,49062,10002_113,443,1,54,1,.A....,0,1489540448.978,299.2640001773834
3352,2017-03-15 01:14:21.175,0.0,TCP  ,192.168.220.16,51357,192.168.200.5,5001,1,58,1,....S.,0,1489540461.175,287.8029999732971
3355,2017-03-15 01:14:22.174,0.0,TCP  ,192.168.220.16,51357,192.168.200.1,5102,1,58,1,....S.,0,1489540462.174,299.00099992752075
3359,2017-03-15 01:14:22.578,0.0,TCP  ,192.168.220.16,53563,10001_232,80,1,66,1,.A....,0,1489540462.578,299.595999956131
3360,2017-03-15 01:14:22.642,0.0,TCP  ,192.168.220.16,49379,10000_35,443,1,66,1,.A....,0,1489540462.642,299.9360001087189
3363,2017-03-15 01:14:23.175,0.0,TCP  ,192.168.220.16,51357,192.168.200.4,2200,1,58,1,....S.,0,1489540463.175,299.4670000076294
3366,2017-03-15 01:14:24.162,0.0,TCP  ,192.168.220.16,49062,10002_113,443,1,54,1,.A....,0,1489540464.162,299.0130000114441
3365,2017-03-15 01:14:24.176,0.0,TCP  ,192.168.220.16,51357,192.168.200.9,32774,1,58,1,....S.,0,1489540464.176,299.9859998226166
3374,2017-03-15 01:14:28.082,0.0,TCP  ,192.168.220.16,49056,10000_35,443,1,66,1,.A....,0,1489540468.082,296.0940001010895
3375,2017-03-15 01:14:28.338,0.0,TCP  ,192.168.220.16,51023,10009_64,443,1,66,1,.A....,0,1489540468.338,299.74399995803833
3386,2017-03-15 01:14:39.176,0.0,TCP  ,192.168.220.16,51441,192.168.200.4,25,1,58,1,....S.,0,1489540479.176,289.1619999408722
3390,2017-03-15 01:14:40.177,0.0,TCP  ,192.168.220.16,51358,192.168.200.9,32774,1,58,1,....S.,0,1489540480.177,298.99900007247925
3399,2017-03-15 01:14:44.658,0.0,TCP  ,192.168.220.16,55975,10002_114,443,1,54,1,.A....,0,1489540484.658,295.51900005340576
3423,2017-03-15 01:14:48.178,0.0,TCP  ,192.168.220.16,49056,10000_35,443,1,66,1,.A....,0,1489540488.178,296.4800000190735
3424,2017-03-15 01:14:48.434,0.0,TCP  ,192.168.220.16,51023,10009_64,443,1,66,1,.A....,0,1489540488.434,299.74399995803833
3436,2017-03-15 01:14:52.723,0.0,TCP  ,192.168.220.16,53563,10001_232,80,1,66,1,.A....,0,1489540492.723,295.7109999656677
3439,2017-03-15 01:14:55.180,0.0,TCP  ,192.168.220.16,51357,192.168.200.9,2179,1,58,1,....S.,0,1489540495.18,297.54299998283386
3440,2017-03-15 01:14:55.916,0.0,TCP  ,192.168.220.16,58844,192.168.100.5,445,1,66,1,.A....,0,1489540495.916,299.2640001773834
3445,2017-03-15 01:14:58.770,0.0,TCP  ,192.168.220.16,55975,10002_114,443,1,54,1,.A....,0,1489540498.77,297.14599990844727
3472,2017-03-15 01:15:07.826,0.0,TCP  ,192.168.220.16,49379,10000_35,443,1,66,1,.A....,0,1489540507.826,290.94400000572205
3474,2017-03-15 01:15:08.531,0.0,TCP  ,192.168.220.16,51023,10009_64,443,1,66,1,.A....,0,1489540508.531,299.29500007629395
3476,2017-03-15 01:15:10.180,0.004,TCP  ,192.168.220.16,51511,192.168.200.9,135,2,112,1,...RS.,0,1489540510.18,298.3509998321533
3486,2017-03-15 01:15:11.091,0.0,TCP  ,192.168.220.16,49056,10000_35,443,1,66,1,.A....,0,1489540511.091,299.08899998664856
3484,2017-03-15 01:15:11.181,0.0,TCP  ,192.168.220.16,51357,192.168.200.5,3283,1,58,1,....S.,0,1489540511.181,299.9100000858307
3488,2017-03-15 01:15:11.826,0.0,TCP  ,192.168.220.16,49062,10002_113,443,1,54,1,.A....,0,1489540511.826,299.3550000190735
3491,2017-03-15 01:15:12.083,0.0,TCP  ,192.168.220.16,55975,10002_114,443,1,54,1,.A....,0,1489540512.083,299.7430000305176
3492,2017-03-15 01:15:12.182,0.0,TCP  ,192.168.220.16,51357,192.168.200.1,1782,1,58,1,....S.,0,1489540512.182,299.9010000228882
3494,2017-03-15 01:15:12.819,0.0,TCP  ,192.168.220.16,53563,10001_232,80,1,66,1,.A....,0,1489540512.819,299.36299991607666
3495,2017-03-15 01:15:13.184,0.0,TCP  ,192.168.220.16,51357,192.168.200.4,16993,1,58,1,....S.,0,1489540513.184,299.63499999046326
3497,2017-03-15 01:15:14.184,0.0,TCP  ,192.168.220.16,51357,192.168.200.2,1521,1,58,1,....S.,0,1489540514.184,299.0
3502,2017-03-15 01:15:15.185,0.0,TCP  ,192.168.220.16,51357,192.168.200.8,5222,1,58,1,....S.,0,1489540515.185,298.99900007247925
3521,2017-03-15 01:15:27.923,0.0,TCP  ,192.168.220.16,49379,10000_35,443,1,66,1,.A....,0,1489540527.923,287.26199984550476
3527,2017-03-15 01:15:28.627,0.0,TCP  ,192.168.220.16,51023,10009_64,443,1,66,1,.A....,0,1489540528.627,299.2960000038147
3528,2017-03-15 01:15:30.187,0.0,TCP  ,192.168.220.16,51358,192.168.200.8,5222,1,58,1,....S.,0,1489540530.187,298.44000005722046
3571,2017-03-15 01:15:45.188,0.0,TCP  ,192.168.220.16,51358,192.168.200.9,2179,1,58,1,....S.,0,1489540545.188,284.99900007247925
3581,2017-03-15 01:15:48.723,0.0,TCP  ,192.168.220.16,49379,10000_35,443,1,66,1,.A....,0,1489540548.723,296.4649999141693
3582,2017-03-15 01:15:48.723,0.0,TCP  ,192.168.220.16,51023,10009_64,443,1,66,1,.A....,0,1489540548.723,300.0
3612,2017-03-15 01:15:58.707,0.0,TCP  ,192.168.220.16,53696,10001_232,80,1,66,1,.A....,0,1489540558.707,290.0160000324249
3611,2017-03-15 01:15:58.739,0.0,TCP  ,192.168.220.16,49512,10000_35,443,1,66,1,.A....,0,1489540558.739,299.96799993515015
3613,2017-03-15 01:15:58.739,0.0,TCP  ,192.168.220.16,49514,10000_35,443,1,66,1,.A....,0,1489540558.739,300.0
3610,2017-03-15 01:15:58.771,0.0,TCP  ,192.168.220.16,49056,10000_35,443,1,66,1,.A....,0,1489540558.771,299.9680001735687
3614,2017-03-15 01:16:00.188,0.0,TCP  ,192.168.220.16,51357,192.168.200.8,5815,1,58,1,....S.,0,1489540560.188,298.5829999446869
3625,2017-03-15 01:16:08.819,0.0,TCP  ,192.168.220.16,49379,10000_35,443,1,66,1,.A....,0,1489540568.819,291.36899995803833
3632,2017-03-15 01:16:15.190,0.0,TCP  ,192.168.220.16,51358,192.168.200.8,5815,1,58,1,....S.,0,1489540575.19,293.6289999485016
3677,2017-03-15 01:16:28.852,0.0,TCP  ,192.168.220.16,53696,10001_232,80,1,66,1,.A....,0,1489540588.852,286.3380000591278
3676,2017-03-15 01:16:28.884,0.0,TCP  ,192.168.220.16,49512,10000_35,443,1,66,1,.A....,0,1489540588.884,299.96799993515015
3675,2017-03-15 01:16:28.916,0.0,TCP  ,192.168.220.16,49056,10000_35,443,1,66,1,.A....,0,1489540588.916,299.9680001735687
