index,Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,time,T2
833,2017-03-15 01:36:31.195,0.0,TCP  ,10001_232,80,192.168.220.16,54850,1,      66,1,.A....,0,1489541791.195,289.9520001411438
855,2017-03-15 01:36:51.291,0.0,TCP  ,10001_232,80,192.168.220.16,54850,1,      66,1,.A....,0,1489541811.291,279.904000043869
868,2017-03-15 01:37:11.388,0.0,TCP  ,10001_232,80,192.168.220.16,54850,1,      66,1,.A....,0,1489541831.388,279.9029998779297
874,2017-03-15 01:37:38.300,0.0,TCP  ,10001_232,443,192.168.220.16,56316,1,      66,1,.A....,0,1489541858.3,273.0880000591278
877,2017-03-15 01:37:41.532,0.0,TCP  ,10001_232,80,192.168.220.16,54850,1,      66,1,.A....,0,1489541861.532,296.76799988746643
890,2017-03-15 01:37:58.397,0.0,TCP  ,10001_232,443,192.168.220.16,56316,1,      66,1,.A....,0,1489541878.397,283.13499999046326
893,2017-03-15 01:38:24.893,0.0,TCP  ,10001_232,80,192.168.220.16,54969,1,      66,1,.A....,0,1489541904.893,273.50400018692017
897,2017-03-15 01:38:28.541,0.0,TCP  ,10001_232,443,192.168.220.16,56316,1,      66,1,.A....,0,1489541908.541,296.35199999809265
909,2017-03-15 01:38:44.989,0.0,TCP  ,10001_232,80,192.168.220.16,54969,1,      66,1,.A....,0,1489541924.989,283.5519998073578
921,2017-03-15 01:38:48.637,0.0,TCP  ,10001_232,443,192.168.220.16,56316,1,      66,1,.A....,0,1489541928.637,296.35199999809265
923,2017-03-15 01:39:05.085,0.0,TCP  ,10001_232,80,192.168.220.16,54969,1,      66,1,.A....,0,1489541945.085,283.55200004577637
932,2017-03-15 01:39:25.181,0.0,TCP  ,10001_232,80,192.168.220.16,54969,1,      66,1,.A....,0,1489541965.181,279.904000043869
952,2017-03-15 01:39:45.278,0.0,TCP  ,10001_232,80,192.168.220.16,54969,1,      66,1,.A....,0,1489541985.278,279.9029998779297
978,2017-03-15 01:40:21.522,0.0,TCP  ,10001_232,80,192.168.220.16,55062,1,      66,1,.A....,0,1489542021.522,263.75600004196167
989,2017-03-15 01:40:51.647,0.0,TCP  ,10001_232,80,192.168.220.16,55062,1,      66,1,.A....,0,1489542051.647,269.875
1009,2017-03-15 01:41:11.743,0.0,TCP  ,10001_232,80,192.168.220.16,55062,1,      66,1,.A....,0,1489542071.743,279.904000043869
1020,2017-03-15 01:41:25.439,0.0,TCP  ,10001_232,443,192.168.220.16,56503,1,      66,1,.A....,0,1489542085.439,286.30400013923645
1023,2017-03-15 01:41:31.839,0.0,TCP  ,10001_232,80,192.168.220.16,55062,1,      66,1,.A....,0,1489542091.839,293.59999990463257
1029,2017-03-15 01:41:55.585,0.0,TCP  ,10001_232,443,192.168.220.16,56503,1,      66,1,.A....,0,1489542115.585,276.2539999485016
1040,2017-03-15 01:42:01.984,0.0,TCP  ,10001_232,80,192.168.220.16,55062,1,      66,1,.A....,0,1489542121.984,293.6010000705719
1041,2017-03-15 01:42:07.992,0.0,TCP  ,10001_232,443,192.168.220.16,56503,1,      66,1,.A....,0,1489542127.992,293.99199986457825
1051,2017-03-15 01:42:28.064,0.0,TCP  ,10001_232,443,192.168.220.16,56503,1,      66,1,.A....,0,1489542148.064,279.9280002117157
1066,2017-03-15 01:42:48.160,0.0,TCP  ,10001_232,443,192.168.220.16,56503,1,      66,1,.A....,0,1489542168.16,279.90399980545044
1068,2017-03-15 01:42:52.579,0.0,TCP  ,10001_232,80,192.168.220.16,55204,1,      66,1,.A....,0,1489542172.579,295.5810000896454
1084,2017-03-15 01:43:08.256,0.0,TCP  ,10001_232,443,192.168.220.16,56503,1,      66,1,.A....,0,1489542188.256,284.32299995422363
1086,2017-03-15 01:43:12.674,0.0,TCP  ,10001_232,80,192.168.220.16,55204,1,      66,1,.A....,0,1489542192.674,295.58200001716614
1101,2017-03-15 01:43:32.769,0.0,TCP  ,10001_232,80,192.168.220.16,55204,1,      66,1,.A....,0,1489542212.769,279.90499997138977
1104,2017-03-15 01:43:38.401,0.0,TCP  ,10001_232,443,192.168.220.16,56503,1,      66,1,.A....,0,1489542218.401,294.3680000305176
1108,2017-03-15 01:43:52.865,0.0,TCP  ,10001_232,80,192.168.220.16,55204,1,      66,1,.A....,0,1489542232.865,285.53600001335144
1130,2017-03-15 01:44:12.961,0.0,TCP  ,10001_232,80,192.168.220.16,55204,1,      66,1,.A....,0,1489542252.961,279.904000043869
1156,2017-03-15 01:45:05.859,0.0,TCP  ,10001_232,80,192.168.220.16,55320,1,      66,1,.A....,0,1489542305.859,247.10199999809265
1165,2017-03-15 01:45:36.002,0.0,TCP  ,10001_232,80,192.168.220.16,55320,1,      66,1,.A....,0,1489542336.002,269.856999874115
1172,2017-03-15 01:45:46.371,0.0,TCP  ,10001_232,443,192.168.220.16,56711,1,      66,1,.A....,0,1489542346.371,289.63100004196167
1184,2017-03-15 01:46:06.147,0.0,TCP  ,10001_232,80,192.168.220.16,55320,1,      66,1,.A....,0,1489542366.147,280.2239999771118
1188,2017-03-15 01:46:14.660,0.0,TCP  ,10001_232,443,192.168.220.16,56711,1,      66,1,.A....,0,1489542374.66,291.4869999885559
1203,2017-03-15 01:46:36.292,0.0,TCP  ,10001_232,80,192.168.220.16,55320,1,      66,1,.A....,0,1489542396.292,278.3680000305176
1209,2017-03-15 01:46:44.804,0.0,TCP  ,10001_232,443,192.168.220.16,56711,1,      66,1,.A....,0,1489542404.804,291.48800015449524
1224,2017-03-15 01:47:14.948,0.0,TCP  ,10001_232,443,192.168.220.16,56711,1,      66,1,.A....,0,1489542434.948,269.85599994659424
1232,2017-03-15 01:47:28.452,0.0,TCP  ,10001_232,80,192.168.220.16,55408,1,      66,1,.A....,0,1489542448.452,286.4960000514984
1236,2017-03-15 01:47:35.044,0.0,TCP  ,10001_232,443,192.168.220.16,56711,1,      66,1,.A....,0,1489542455.044,293.4079999923706
1248,2017-03-15 01:47:38.500,0.0,TCP  ,10001_232,80,192.168.220.16,55408,1,      66,1,.A....,0,1489542458.5,296.5439999103546
1251,2017-03-15 01:47:45.093,0.0,TCP  ,10001_232,443,192.168.220.16,56711,1,      66,1,.A....,0,1489542465.093,293.40700006484985
1266,2017-03-15 01:48:08.643,0.0,TCP  ,10001_232,80,192.168.220.16,55408,1,      66,1,.A....,0,1489542488.643,276.4500000476837
1290,2017-03-15 01:48:38.789,0.0,TCP  ,10001_232,80,192.168.220.16,55408,1,      66,1,.A....,0,1489542518.789,269.85399985313416
1318,2017-03-15 01:49:40.294,0.0,TCP  ,10001_232,80,192.168.220.16,55505,1,      66,1,.A....,0,1489542580.294,238.49500012397766
1331,2017-03-15 01:50:00.391,0.0,TCP  ,10001_232,80,192.168.220.16,55505,1,      66,1,.A....,0,1489542600.391,279.9029998779297
1345,2017-03-15 01:50:20.487,0.0,TCP  ,10001_232,80,192.168.220.16,55505,1,      66,1,.A....,0,1489542620.487,279.904000043869
1353,2017-03-15 01:50:50.631,0.0,TCP  ,10001_232,80,192.168.220.16,55505,1,      66,1,.A....,0,1489542650.631,269.85599994659424
1378,2017-03-15 01:51:18.567,0.0,TCP  ,10001_232,443,192.168.220.16,56949,1,      66,1,.A....,0,1489542678.567,272.0640001296997
1390,2017-03-15 01:51:38.663,0.0,TCP  ,10001_232,443,192.168.220.16,56949,1,      66,1,.A....,0,1489542698.663,279.90399980545044
1392,2017-03-15 01:51:43.145,0.0,TCP  ,10001_232,80,192.168.220.16,55602,1,      66,1,.A....,0,1489542703.145,295.518000125885
1408,2017-03-15 01:52:08.808,0.0,TCP  ,10001_232,443,192.168.220.16,56949,1,      66,1,.A....,0,1489542728.808,274.3369998931885
1411,2017-03-15 01:52:13.288,0.0,TCP  ,10001_232,80,192.168.220.16,55602,1,      66,1,.A....,0,1489542733.288,295.5199999809265
1427,2017-03-15 01:52:28.903,0.0,TCP  ,10001_232,443,192.168.220.16,56949,1,      66,1,.A....,0,1489542748.903,284.38499999046326
1428,2017-03-15 01:52:33.384,0.0,TCP  ,10001_232,80,192.168.220.16,55602,1,      66,1,.A....,0,1489542753.384,295.51900005340576
1436,2017-03-15 01:52:38.953,0.0,TCP  ,10001_232,443,192.168.220.16,56949,1,      66,1,.A....,0,1489542758.953,294.43099999427795
1437,2017-03-15 01:52:43.432,0.0,TCP  ,10001_232,80,192.168.220.16,55602,1,      66,1,.A....,0,1489542763.432,295.52100014686584
1459,2017-03-15 01:53:03.528,0.0,TCP  ,10001_232,80,192.168.220.16,55602,1,      66,1,.A....,0,1489542783.528,279.90399980545044
1491,2017-03-15 01:53:42.090,0.0,TCP  ,10001_232,80,192.168.220.16,55740,1,      66,1,.A....,0,1489542822.09,261.43800020217896
1506,2017-03-15 01:54:02.185,0.0,TCP  ,10001_232,80,192.168.220.16,55740,1,      66,1,.A....,0,1489542842.185,279.90499997138977
1522,2017-03-15 01:54:12.233,0.0,TCP  ,10001_232,80,192.168.220.16,55740,1,      66,1,.A....,0,1489542852.233,289.9519999027252
1531,2017-03-15 01:54:42.378,0.0,TCP  ,10001_232,80,192.168.220.16,55740,1,      66,1,.A....,0,1489542882.378,269.8550000190735
1543,2017-03-15 01:54:52.426,0.0,TCP  ,10001_232,80,192.168.220.16,55740,1,      66,1,.A....,0,1489542892.426,289.9519999027252
1550,2017-03-15 01:55:10.058,0.0,TCP  ,10001_232,443,192.168.220.16,57180,1,      66,1,.A....,0,1489542910.058,282.3680000305176
1564,2017-03-15 01:55:30.155,0.0,TCP  ,10001_232,443,192.168.220.16,57180,1,      66,1,.A....,0,1489542930.155,279.90300011634827
1581,2017-03-15 01:55:50.251,0.0,TCP  ,10001_232,443,192.168.220.16,57180,1,      66,1,.A....,0,1489542950.251,279.904000043869
1588,2017-03-15 01:56:10.028,0.0,TCP  ,10001_232,80,192.168.220.16,55857,1,      66,1,.A....,0,1489542970.028,280.2229998111725
1592,2017-03-15 01:56:20.395,0.0,TCP  ,10001_232,443,192.168.220.16,57180,1,      66,1,.A....,0,1489542980.395,289.63300013542175
1604,2017-03-15 01:56:30.124,0.0,TCP  ,10001_232,80,192.168.220.16,55857,1,      66,1,.A....,0,1489542990.124,290.27099990844727
1605,2017-03-15 01:56:30.443,0.0,TCP  ,10001_232,443,192.168.220.16,57180,1,      66,1,.A....,0,1489542990.443,299.68099999427795
1622,2017-03-15 01:56:50.220,0.0,TCP  ,10001_232,80,192.168.220.16,55857,1,      66,1,.A....,0,1489543010.22,280.22300004959106
1640,2017-03-15 01:57:10.316,0.0,TCP  ,10001_232,80,192.168.220.16,55857,1,      66,1,.A....,0,1489543030.316,279.904000043869
1662,2017-03-15 01:57:30.412,0.0,TCP  ,10001_232,80,192.168.220.16,55857,1,      66,1,.A....,0,1489543050.412,279.904000043869
1695,2017-03-15 01:58:29.133,0.0,TCP  ,10001_232,80,192.168.220.16,56020,1,      66,1,.A....,0,1489543109.133,241.27900004386902
1717,2017-03-15 01:58:59.278,0.0,TCP  ,10001_232,80,192.168.220.16,56020,1,      66,1,.A....,0,1489543139.278,269.8549997806549
1734,2017-03-15 01:59:29.421,0.0,TCP  ,10001_232,80,192.168.220.16,56020,1,      66,1,.A....,0,1489543169.421,269.85700011253357
1736,2017-03-15 01:59:45.358,0.0,TCP  ,10001_232,443,192.168.220.16,57458,1,      66,1,.A....,0,1489543185.358,284.0629999637604
1751,2017-03-15 02:00:05.454,0.0,TCP  ,10001_232,443,192.168.220.16,57458,1,      66,1,.A....,0,1489543205.454,279.904000043869
1763,2017-03-15 02:00:19.918,0.0,TCP  ,10001_232,80,192.168.220.16,56113,1,      66,1,.A....,0,1489543219.918,285.53600001335144
1764,2017-03-15 02:00:25.551,0.0,TCP  ,10001_232,443,192.168.220.16,57458,1,      66,1,.A....,0,1489543225.551,294.36699986457825
1772,2017-03-15 02:00:50.063,0.0,TCP  ,10001_232,80,192.168.220.16,56113,1,      66,1,.A....,0,1489543250.063,275.48800015449524
1786,2017-03-15 02:00:55.695,0.0,TCP  ,10001_232,443,192.168.220.16,57458,1,      66,1,.A....,0,1489543255.695,294.3680000305176
1800,2017-03-15 02:01:10.159,0.0,TCP  ,10001_232,80,192.168.220.16,56113,1,      66,1,.A....,0,1489543270.159,285.53600001335144
1804,2017-03-15 02:01:15.792,0.0,TCP  ,10001_232,443,192.168.220.16,57458,1,      66,1,.A....,0,1489543275.792,294.36699986457825
1811,2017-03-15 02:01:40.304,0.0,TCP  ,10001_232,80,192.168.220.16,56113,1,      66,1,.A....,0,1489543300.304,275.48800015449524
1854,2017-03-15 02:02:36.145,0.0,TCP  ,10001_232,80,192.168.220.16,56230,1,      66,1,.A....,0,1489543356.145,244.15899991989136
1862,2017-03-15 02:02:56.241,0.0,TCP  ,10001_232,80,192.168.220.16,56230,1,      66,1,.A....,0,1489543376.241,279.904000043869
1882,2017-03-15 02:03:26.389,0.0,TCP  ,10001_232,80,192.168.220.16,56230,1,      66,1,.A....,0,1489543406.389,269.85199999809265
1896,2017-03-15 02:03:36.433,0.0,TCP  ,10001_232,80,192.168.220.16,56230,1,      66,1,.A....,0,1489543416.433,289.9559998512268
1914,2017-03-15 02:04:29.554,0.0,TCP  ,10001_232,80,192.168.220.16,56230,1,      66,1,.A....,0,1489543469.554,246.87900018692017
1927,2017-03-15 02:04:39.634,0.0,TCP  ,10001_232,443,192.168.220.16,57694,1,      66,1,.A....,0,1489543479.634,289.91999983787537
1930,2017-03-15 02:04:49.651,0.0,TCP  ,10001_232,80,192.168.220.16,56230,1,      66,1,.A....,0,1489543489.651,289.9830000400543
1937,2017-03-15 02:05:09.779,0.0,TCP  ,10001_232,443,192.168.220.16,57694,1,      66,1,.A....,0,1489543509.779,279.87199997901917
1940,2017-03-15 02:05:19.796,0.0,TCP  ,10001_232,80,192.168.220.16,56230,1,      66,1,.A....,0,1489543519.796,289.9830000400543
1950,2017-03-15 02:05:29.875,0.0,TCP  ,10001_232,443,192.168.220.16,57694,1,      66,1,.A....,0,1489543529.875,289.9210000038147
1961,2017-03-15 02:05:39.890,0.0,TCP  ,10001_232,80,192.168.220.16,56230,1,      66,1,.A....,0,1489543539.89,289.9849998950958
1963,2017-03-15 02:05:49.971,0.0,TCP  ,10001_232,443,192.168.220.16,57694,1,      66,1,.A....,0,1489543549.971,289.9190001487732
1974,2017-03-15 02:05:59.988,0.0,TCP  ,10001_232,80,192.168.220.16,56230,1,      66,1,.A....,0,1489543559.988,289.9830000400543
1975,2017-03-15 02:06:00.019,0.0,TCP  ,10001_232,443,192.168.220.16,57694,1,      66,1,.A....,0,1489543560.019,299.9689998626709
2001,2017-03-15 02:06:45.524,0.0,TCP  ,10001_232,80,192.168.220.16,56415,1,      66,1,.A....,0,1489543605.524,254.49500012397766
2015,2017-03-15 02:07:05.621,0.0,TCP  ,10001_232,80,192.168.220.16,56415,1,      66,1,.A....,0,1489543625.621,279.9029998779297
2033,2017-03-15 02:07:35.765,0.0,TCP  ,10001_232,80,192.168.220.16,56415,1,      66,1,.A....,0,1489543655.765,269.85599994659424
2056,2017-03-15 02:07:45.813,0.0,TCP  ,10001_232,80,192.168.220.16,56415,1,      66,1,.A....,0,1489543665.813,289.9520001411438
2062,2017-03-15 02:08:15.958,0.0,TCP  ,10001_232,80,192.168.220.16,56415,1,      66,1,.A....,0,1489543695.958,269.8550000190735
2092,2017-03-15 02:08:59.458,0.0,TCP  ,10001_232,443,192.168.220.16,57904,1,      66,1,.A....,0,1489543739.458,256.5
2094,2017-03-15 02:09:09.462,0.0,TCP  ,10001_232,80,192.168.220.16,56533,1,      66,1,.A....,0,1489543749.462,289.9960000514984
2099,2017-03-15 02:09:29.590,0.0,TCP  ,10001_232,443,192.168.220.16,57904,1,      66,1,.A....,0,1489543769.59,279.87199997901917
2109,2017-03-15 02:09:39.606,0.0,TCP  ,10001_232,80,192.168.220.16,56533,1,      66,1,.A....,0,1489543779.606,289.9839999675751
2119,2017-03-15 02:09:51.671,0.0,TCP  ,10001_232,443,192.168.220.16,57904,1,      66,1,.A....,0,1489543791.671,287.93499994277954
2125,2017-03-15 02:09:59.703,0.0,TCP  ,10001_232,80,192.168.220.16,56533,1,      66,1,.A....,0,1489543799.703,291.96799993515015
2136,2017-03-15 02:10:19.799,0.0,TCP  ,10001_232,80,192.168.220.16,56533,1,      66,1,.A....,0,1489543819.799,279.904000043869
2137,2017-03-15 02:10:21.815,0.0,TCP  ,10001_232,443,192.168.220.16,57904,1,      66,1,.A....,0,1489543821.815,297.9839999675751
2153,2017-03-15 02:10:39.896,0.0,TCP  ,10001_232,80,192.168.220.16,56533,1,      66,1,.A....,0,1489543839.896,281.9190001487732
2154,2017-03-15 02:10:41.912,0.0,TCP  ,10001_232,443,192.168.220.16,57904,1,      66,1,.A....,0,1489543841.912,297.9839999675751
