index,Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,time,T2
55,2017-03-15 01:17:29.194,0.0,TCP  ,10000_35,443,192.168.220.16,49512,1,      66,1,.A....,0,1489540649.194,300.0
54,2017-03-15 01:17:29.226,0.0,TCP  ,10000_35,443,192.168.220.16,49379,1,      66,1,.A....,0,1489540649.226,299.96799993515015
80,2017-03-15 01:17:52.972,0.0,TCP  ,10000_35,443,192.168.220.16,49675,1,      66,1,.A....,0,1489540672.972,276.25400018692017
90,2017-03-15 01:18:23.116,0.0,TCP  ,10000_35,443,192.168.220.16,49675,1,      66,1,.A....,0,1489540703.116,269.85599994659424
106,2017-03-15 01:18:43.212,0.0,TCP  ,10000_35,443,192.168.220.16,49675,1,      66,1,.A....,0,1489540723.212,279.904000043869
117,2017-03-15 01:19:05.788,0.0,TCP  ,10000_35,443,192.168.220.16,49675,1,      66,1,.A....,0,1489540745.788,277.42399978637695
133,2017-03-15 01:19:35.917,0.0,TCP  ,10000_35,443,192.168.220.16,49675,1,      66,1,.A....,0,1489540775.917,269.8710000514984
146,2017-03-15 01:19:45.965,0.0,TCP  ,10000_35,443,192.168.220.16,49675,1,      66,1,.A....,0,1489540785.965,289.9520001411438
165,2017-03-15 01:20:40.846,0.0,TCP  ,10000_35,443,192.168.220.16,49675,1,      66,1,.A....,0,1489540840.846,245.11899995803833
182,2017-03-15 01:21:00.942,0.0,TCP  ,10000_35,443,192.168.220.16,49675,1,      66,1,.A....,0,1489540860.942,279.904000043869
205,2017-03-15 01:21:41.134,0.0,TCP  ,10000_35,443,192.168.220.16,49675,1,      66,1,.A....,0,1489540901.134,259.80799984931946
222,2017-03-15 01:22:01.230,0.0,TCP  ,10000_35,443,192.168.220.16,49675,1,      66,1,.A....,0,1489540921.23,279.904000043869
298,2017-03-15 01:23:53.137,0.0,TCP  ,10000_35,443,192.168.220.16,50007,1,      66,1,.A....,0,1489541033.137,188.09299993515015
299,2017-03-15 01:23:53.137,0.0,TCP  ,10000_35,443,192.168.220.16,50013,1,      66,1,.A....,0,1489541033.137,300.0
300,2017-03-15 01:23:53.137,0.0,TCP  ,10000_35,443,192.168.220.16,50008,1,      66,1,.A....,0,1489541033.137,300.0
316,2017-03-15 01:24:19.441,0.0,TCP  ,10000_35,443,192.168.220.16,50007,1,      66,1,.A....,0,1489541059.441,273.69600009918213
317,2017-03-15 01:24:19.457,0.0,TCP  ,10000_35,443,192.168.220.16,50013,1,      66,1,.A....,0,1489541059.457,299.9839999675751
318,2017-03-15 01:24:19.473,0.0,TCP  ,10000_35,443,192.168.220.16,50008,1,      66,1,.A....,0,1489541059.473,299.9839999675751
331,2017-03-15 01:24:29.490,0.0,TCP  ,10000_35,443,192.168.220.16,50031,1,      66,1,.A....,0,1489541069.49,289.9830000400543
333,2017-03-15 01:24:29.490,0.0,TCP  ,10000_35,443,192.168.220.16,50032,1,      66,1,.A....,0,1489541069.49,300.0
335,2017-03-15 01:24:39.538,0.0,TCP  ,10000_35,443,192.168.220.16,50007,1,      66,1,.A....,0,1489541079.538,289.9519999027252
336,2017-03-15 01:24:39.538,0.0,TCP  ,10000_35,443,192.168.220.16,50013,1,      66,1,.A....,0,1489541079.538,300.0
337,2017-03-15 01:24:39.569,0.0,TCP  ,10000_35,443,192.168.220.16,50008,1,      66,1,.A....,0,1489541079.569,299.9690001010895
344,2017-03-15 01:24:49.586,0.0,TCP  ,10000_35,443,192.168.220.16,50031,1,      66,1,.A....,0,1489541089.586,289.9830000400543
347,2017-03-15 01:24:59.634,0.0,TCP  ,10000_35,443,192.168.220.16,50032,1,      66,1,.A....,0,1489541099.634,289.9519999027252
360,2017-03-15 01:25:09.683,0.0,TCP  ,10000_35,443,192.168.220.16,50031,1,      66,1,.A....,0,1489541109.683,289.95099997520447
361,2017-03-15 01:25:09.683,0.0,TCP  ,10000_35,443,192.168.220.16,50007,1,      66,1,.A....,0,1489541109.683,300.0
362,2017-03-15 01:25:09.683,0.0,TCP  ,10000_35,443,192.168.220.16,50013,1,      66,1,.A....,0,1489541109.683,300.0
363,2017-03-15 01:25:09.683,0.0,TCP  ,10000_35,443,192.168.220.16,50032,1,      66,1,.A....,0,1489541109.683,300.0
364,2017-03-15 01:25:10.385,0.0,TCP  ,10000_35,443,192.168.220.16,50008,1,      66,1,.A....,0,1489541110.385,299.2980000972748
379,2017-03-15 01:25:19.730,0.0,TCP  ,10000_35,443,192.168.220.16,50031,1,      66,1,.A....,0,1489541119.73,290.65499997138977
380,2017-03-15 01:25:19.730,0.0,TCP  ,10000_35,443,192.168.220.16,50007,1,      66,1,.A....,0,1489541119.73,300.0
381,2017-03-15 01:25:19.730,0.0,TCP  ,10000_35,443,192.168.220.16,50013,1,      66,1,.A....,0,1489541119.73,300.0
385,2017-03-15 01:25:25.746,0.0,TCP  ,10000_35,443,192.168.220.16,50008,1,      66,1,.A....,0,1489541125.746,293.9839999675751
386,2017-03-15 01:25:25.778,0.0,TCP  ,10000_35,443,192.168.220.16,50032,1,      66,1,.A....,0,1489541125.778,299.96799993515015
391,2017-03-15 01:25:39.830,0.0,TCP  ,10000_35,443,192.168.220.16,50031,1,      66,1,.A....,0,1489541139.83,285.9480001926422
400,2017-03-15 01:25:45.842,0.0,TCP  ,10000_35,443,192.168.220.16,50008,1,      66,1,.A....,0,1489541145.842,293.98799991607666
401,2017-03-15 01:25:45.874,0.0,TCP  ,10000_35,443,192.168.220.16,50032,1,      66,1,.A....,0,1489541145.874,299.96799993515015
403,2017-03-15 01:25:49.875,0.0,TCP  ,10000_35,443,192.168.220.16,50013,1,      66,1,.A....,0,1489541149.875,295.99900007247925
404,2017-03-15 01:25:49.875,0.0,TCP  ,10000_35,443,192.168.220.16,50007,1,      66,1,.A....,0,1489541149.875,300.0
411,2017-03-15 01:25:59.923,0.0,TCP  ,10000_35,443,192.168.220.16,50031,1,      66,1,.A....,0,1489541159.923,289.9519999027252
412,2017-03-15 01:26:15.987,0.0,TCP  ,10000_35,443,192.168.220.16,50008,1,      66,1,.A....,0,1489541175.987,283.9360001087189
413,2017-03-15 01:26:16.018,0.0,TCP  ,10000_35,443,192.168.220.16,50032,1,      66,1,.A....,0,1489541176.018,299.9690001010895
429,2017-03-15 01:26:26.035,0.0,TCP  ,10000_35,443,192.168.220.16,50008,1,      66,1,.A....,0,1489541186.035,289.98299980163574
430,2017-03-15 01:26:26.067,0.0,TCP  ,10000_35,443,192.168.220.16,50032,1,      66,1,.A....,0,1489541186.067,299.9680001735687
446,2017-03-15 01:26:46.131,0.0,TCP  ,10000_35,443,192.168.220.16,50008,1,      66,1,.A....,0,1489541206.131,279.9359998703003
447,2017-03-15 01:26:46.163,0.0,TCP  ,10000_35,443,192.168.220.16,50032,1,      66,1,.A....,0,1489541206.163,299.96799993515015
469,2017-03-15 01:27:06.227,0.0,TCP  ,10000_35,443,192.168.220.16,50008,1,      66,1,.A....,0,1489541226.227,279.9360001087189
470,2017-03-15 01:27:06.259,0.0,TCP  ,10000_35,443,192.168.220.16,50032,1,      66,1,.A....,0,1489541226.259,299.96799993515015
491,2017-03-15 01:27:39.156,0.0,TCP  ,10000_35,443,192.168.220.16,50245,1,      66,1,.A....,0,1489541259.156,267.103000164032
506,2017-03-15 01:27:59.252,0.0,TCP  ,10000_35,443,192.168.220.16,50245,1,      66,1,.A....,0,1489541279.252,279.90399980545044
518,2017-03-15 01:28:18.677,0.0,TCP  ,10000_35,443,192.168.220.16,50245,1,      66,1,.A....,0,1489541298.677,280.5750000476837
525,2017-03-15 01:28:38.773,0.0,TCP  ,10000_35,443,192.168.220.16,50293,1,      66,1,.A....,0,1489541318.773,279.904000043869
528,2017-03-15 01:28:48.821,0.0,TCP  ,10000_35,443,192.168.220.16,50245,1,      66,1,.A....,0,1489541328.821,289.9519999027252
541,2017-03-15 01:28:58.869,0.0,TCP  ,10000_35,443,192.168.220.16,50293,1,      66,1,.A....,0,1489541338.869,289.9520001411438
542,2017-03-15 01:29:04.405,0.0,TCP  ,10000_35,443,192.168.220.16,50245,1,      66,1,.A....,0,1489541344.405,294.46399998664856
551,2017-03-15 01:29:29.012,0.0,TCP  ,10000_35,443,192.168.220.16,50293,1,      66,1,.A....,0,1489541369.012,275.39299988746643
553,2017-03-15 01:29:34.549,0.0,TCP  ,10000_35,443,192.168.220.16,50245,1,      66,1,.A....,0,1489541374.549,294.4630000591278
563,2017-03-15 01:29:49.686,0.0,TCP  ,10000_35,443,192.168.220.16,50293,1,      66,1,.A....,0,1489541389.686,284.86299991607666
566,2017-03-15 01:29:54.646,0.0,TCP  ,10000_35,443,192.168.220.16,50245,1,      66,1,.A....,0,1489541394.646,295.0400002002716
579,2017-03-15 01:30:04.694,0.0,TCP  ,10000_35,443,192.168.220.16,50245,1,      66,1,.A....,0,1489541404.694,289.9519999027252
583,2017-03-15 01:30:09.782,0.0,TCP  ,10000_35,443,192.168.220.16,50293,1,      66,1,.A....,0,1489541409.782,294.9119999408722
588,2017-03-15 01:30:34.838,0.0,TCP  ,10000_35,443,192.168.220.16,50245,1,      66,1,.A....,0,1489541434.838,274.94400000572205
592,2017-03-15 01:30:39.927,0.0,TCP  ,10000_35,443,192.168.220.16,50293,1,      66,1,.A....,0,1489541439.927,294.91100001335144
605,2017-03-15 01:31:00.023,0.0,TCP  ,10000_35,443,192.168.220.16,50293,1,      66,1,.A....,0,1489541460.023,279.904000043869
617,2017-03-15 01:31:20.119,0.0,TCP  ,10000_35,443,192.168.220.16,50293,1,      66,1,.A....,0,1489541480.119,279.904000043869
663,2017-03-15 01:32:38.744,0.0,TCP  ,10000_35,443,192.168.220.16,50454,1,      66,1,.A....,0,1489541558.744,221.375
675,2017-03-15 01:32:56.120,0.0,TCP  ,10000_35,443,192.168.220.16,50454,1,      66,1,.A....,0,1489541576.12,282.62400007247925
706,2017-03-15 01:33:37.977,0.0,TCP  ,10000_35,443,192.168.220.16,50454,1,      66,1,.A....,0,1489541617.977,258.14299988746643
707,2017-03-15 01:33:37.977,0.0,TCP  ,10000_35,443,192.168.220.16,50527,1,      66,1,.A....,0,1489541617.977,300.0
708,2017-03-15 01:33:37.977,0.0,TCP  ,10000_35,443,192.168.220.16,50526,1,      66,1,.A....,0,1489541617.977,300.0
720,2017-03-15 01:33:48.024,0.0,TCP  ,10000_35,443,192.168.220.16,50454,1,      66,1,.A....,0,1489541628.024,289.95300006866455
721,2017-03-15 01:33:48.024,0.0,TCP  ,10000_35,443,192.168.220.16,50527,1,      66,1,.A....,0,1489541628.024,300.0
722,2017-03-15 01:33:48.024,0.0,TCP  ,10000_35,443,192.168.220.16,50526,1,      66,1,.A....,0,1489541628.024,300.0
741,2017-03-15 01:34:28.026,0.0,TCP  ,10000_35,443,192.168.220.16,50526,1,      66,1,.A....,0,1489541668.026,259.9979999065399
751,2017-03-15 01:34:38.074,0.0,TCP  ,10000_35,443,192.168.220.16,50527,1,      66,1,.A....,0,1489541678.074,289.9520001411438
760,2017-03-15 01:34:48.122,0.0,TCP  ,10000_35,443,192.168.220.16,50526,1,      66,1,.A....,0,1489541688.122,289.9519999027252
761,2017-03-15 01:34:52.154,0.0,TCP  ,10000_35,443,192.168.220.16,50454,1,      66,1,.A....,0,1489541692.154,295.96799993515015
773,2017-03-15 01:34:58.169,0.0,TCP  ,10000_35,443,192.168.220.16,50527,1,      66,1,.A....,0,1489541698.169,293.9850001335144
775,2017-03-15 01:35:08.218,0.0,TCP  ,10000_35,443,192.168.220.16,50526,1,      66,1,.A....,0,1489541708.218,289.95099997520447
777,2017-03-15 01:35:12.250,0.0,TCP  ,10000_35,443,192.168.220.16,50454,1,      66,1,.A....,0,1489541712.25,295.96799993515015
790,2017-03-15 01:35:28.314,0.0,TCP  ,10000_35,443,192.168.220.16,50527,1,      66,1,.A....,0,1489541728.314,283.9360001087189
791,2017-03-15 01:35:28.315,0.0,TCP  ,10000_35,443,192.168.220.16,50526,1,      66,1,.A....,0,1489541728.315,299.99899983406067
794,2017-03-15 01:35:32.346,0.0,TCP  ,10000_35,443,192.168.220.16,50454,1,      66,1,.A....,0,1489541732.346,295.9690001010895
809,2017-03-15 01:35:52.442,0.0,TCP  ,10000_35,443,192.168.220.16,50454,1,      66,1,.A....,0,1489541752.442,279.904000043869
810,2017-03-15 01:35:58.459,0.0,TCP  ,10000_35,443,192.168.220.16,50526,1,      66,1,.A....,0,1489541758.459,293.98299980163574
811,2017-03-15 01:35:58.459,0.0,TCP  ,10000_35,443,192.168.220.16,50527,1,      66,1,.A....,0,1489541758.459,300.0
894,2017-03-15 01:38:25.053,0.0,TCP  ,10000_35,443,192.168.220.16,50786,1,      66,1,.A....,0,1489541905.053,153.4060001373291
892,2017-03-15 01:38:25.085,0.0,TCP  ,10000_35,443,192.168.220.16,50785,1,      66,1,.A....,0,1489541905.085,299.96799993515015
917,2017-03-15 01:38:47.277,0.0,TCP  ,10000_35,443,192.168.220.16,50785,1,      66,1,.A....,0,1489541927.277,277.80800008773804
918,2017-03-15 01:38:47.277,0.0,TCP  ,10000_35,443,192.168.220.16,50786,1,      66,1,.A....,0,1489541927.277,300.0
927,2017-03-15 01:39:17.406,0.0,TCP  ,10000_35,443,192.168.220.16,50785,1,      66,1,.A....,0,1489541957.406,269.8710000514984
928,2017-03-15 01:39:17.406,0.0,TCP  ,10000_35,443,192.168.220.16,50786,1,      66,1,.A....,0,1489541957.406,300.0
941,2017-03-15 01:39:27.453,0.0,TCP  ,10000_35,443,192.168.220.16,50785,1,      66,1,.A....,0,1489541967.453,289.952999830246
942,2017-03-15 01:39:27.453,0.0,TCP  ,10000_35,443,192.168.220.16,50786,1,      66,1,.A....,0,1489541967.453,300.0
954,2017-03-15 01:39:57.598,0.0,TCP  ,10000_35,443,192.168.220.16,50785,1,      66,1,.A....,0,1489541997.598,269.8550000190735
955,2017-03-15 01:39:57.598,0.0,TCP  ,10000_35,443,192.168.220.16,50786,1,      66,1,.A....,0,1489541997.598,300.0
967,2017-03-15 01:40:17.694,0.0,TCP  ,10000_35,443,192.168.220.16,50785,1,      66,1,.A....,0,1489542017.694,279.904000043869
968,2017-03-15 01:40:17.694,0.0,TCP  ,10000_35,443,192.168.220.16,50786,1,      66,1,.A....,0,1489542017.694,300.0
1043,2017-03-15 01:42:08.008,0.0,TCP  ,10000_35,443,192.168.220.16,50996,1,      66,1,.A....,0,1489542128.008,189.68600010871887
1042,2017-03-15 01:42:08.011,0.0,TCP  ,10000_35,443,192.168.220.16,50997,1,      66,1,.A....,0,1489542128.011,299.99699997901917
1052,2017-03-15 01:42:28.098,0.0,TCP  ,10000_35,443,192.168.220.16,50997,1,      66,1,.A....,0,1489542148.098,279.91299986839294
1053,2017-03-15 01:42:28.098,0.0,TCP  ,10000_35,443,192.168.220.16,50996,1,      66,1,.A....,0,1489542148.098,300.0
1065,2017-03-15 01:42:42.608,0.0,TCP  ,10000_35,443,192.168.220.16,50996,1,      66,1,.A....,0,1489542162.608,285.49000000953674
1067,2017-03-15 01:42:48.192,0.0,TCP  ,10000_35,443,192.168.220.16,50997,1,      66,1,.A....,0,1489542168.192,294.41600012779236
1087,2017-03-15 01:43:12.736,0.0,TCP  ,10000_35,443,192.168.220.16,50996,1,      66,1,.A....,0,1489542192.736,275.4559998512268
1088,2017-03-15 01:43:16.993,0.0,TCP  ,10000_35,443,192.168.220.16,50997,1,      66,1,.A....,0,1489542196.993,295.7430000305176
1103,2017-03-15 01:43:37.089,0.0,TCP  ,10000_35,443,192.168.220.16,50997,1,      66,1,.A....,0,1489542217.089,279.904000043869
1107,2017-03-15 01:43:51.745,0.0,TCP  ,10000_35,443,192.168.220.16,50996,1,      66,1,.A....,0,1489542231.745,285.3440001010895
1110,2017-03-15 01:43:57.185,0.0,TCP  ,10000_35,443,192.168.220.16,50997,1,      66,1,.A....,0,1489542237.185,294.55999994277954
1132,2017-03-15 01:44:13.081,0.0,TCP  ,10000_35,443,192.168.220.16,50996,1,      66,1,.A....,0,1489542253.081,284.10399985313416
1131,2017-03-15 01:44:13.105,0.0,TCP  ,10000_35,443,192.168.220.16,50997,1,      66,1,.A....,0,1489542253.105,299.9760000705719
1152,2017-03-15 01:44:53.282,0.0,TCP  ,10000_35,443,192.168.220.16,50997,1,      66,1,.A....,0,1489542293.282,259.82299995422363
1157,2017-03-15 01:45:05.922,0.0,TCP  ,10000_35,443,192.168.220.16,50996,1,      66,1,.A....,0,1489542305.922,287.3600001335144
1160,2017-03-15 01:45:23.427,0.0,TCP  ,10000_35,443,192.168.220.16,50997,1,      66,1,.A....,0,1489542323.427,282.4949998855591
1166,2017-03-15 01:45:36.290,0.0,TCP  ,10000_35,443,192.168.220.16,50996,1,      66,1,.A....,0,1489542336.29,287.13700008392334
1171,2017-03-15 01:45:46.307,0.0,TCP  ,10000_35,443,192.168.220.16,50997,1,      66,1,.A....,0,1489542346.307,289.9830000400543
1185,2017-03-15 01:46:06.403,0.0,TCP  ,10000_35,443,192.168.220.16,50997,1,      66,1,.A....,0,1489542366.403,279.90399980545044
1186,2017-03-15 01:46:06.435,0.0,TCP  ,10000_35,443,192.168.220.16,50996,1,      66,1,.A....,0,1489542366.435,299.9680001735687
1208,2017-03-15 01:46:36.579,0.0,TCP  ,10000_35,443,192.168.220.16,50996,1,      66,1,.A....,0,1489542396.579,269.85599994659424
1210,2017-03-15 01:46:46.020,0.0,TCP  ,10000_35,443,192.168.220.16,50997,1,      66,1,.A....,0,1489542406.02,290.5590000152588
1226,2017-03-15 01:47:16.164,0.0,TCP  ,10000_35,443,192.168.220.16,50997,1,      66,1,.A....,0,1489542436.164,269.85599994659424
1233,2017-03-15 01:47:28.484,0.0,TCP  ,10000_35,443,192.168.220.16,50996,1,      66,1,.A....,0,1489542448.484,287.6800000667572
1238,2017-03-15 01:47:36.260,0.0,TCP  ,10000_35,443,192.168.220.16,50997,1,      66,1,.A....,0,1489542456.26,292.2239999771118
1249,2017-03-15 01:47:38.532,0.0,TCP  ,10000_35,443,192.168.220.16,50996,1,      66,1,.A....,0,1489542458.532,297.7279999256134
1254,2017-03-15 01:47:56.356,0.0,TCP  ,10000_35,443,192.168.220.16,50997,1,      66,1,.A....,0,1489542476.356,282.1760001182556
1267,2017-03-15 01:48:08.675,0.0,TCP  ,10000_35,443,192.168.220.16,50996,1,      66,1,.A....,0,1489542488.675,287.68099999427795
1269,2017-03-15 01:48:17.221,0.0,TCP  ,10000_35,443,192.168.220.16,50997,1,      66,1,.A....,0,1489542497.221,291.4539999961853
1288,2017-03-15 01:48:37.317,0.0,TCP  ,10000_35,443,192.168.220.16,50997,1,      66,1,.A....,0,1489542517.317,279.904000043869
1291,2017-03-15 01:48:38.821,0.0,TCP  ,10000_35,443,192.168.220.16,50996,1,      66,1,.A....,0,1489542518.821,298.49599981307983
1298,2017-03-15 01:49:07.461,0.0,TCP  ,10000_35,443,192.168.220.16,50997,1,      66,1,.A....,0,1489542547.461,271.3600001335144
1309,2017-03-15 01:49:27.558,0.0,TCP  ,10000_35,443,192.168.220.16,50997,1,      66,1,.A....,0,1489542567.558,279.9029998779297
1329,2017-03-15 01:49:47.654,0.0,TCP  ,10000_35,443,192.168.220.16,50997,1,      66,1,.A....,0,1489542587.654,279.904000043869
1377,2017-03-15 01:51:18.567,0.0,TCP  ,10000_35,443,192.168.220.16,51394,1,      66,1,.A....,0,1489542678.567,209.08700013160706
1393,2017-03-15 01:51:43.272,0.0,TCP  ,10000_35,443,192.168.220.16,51394,1,      66,1,.A....,0,1489542703.272,275.29499983787537
1397,2017-03-15 01:51:53.320,0.0,TCP  ,10000_35,443,192.168.220.16,51441,1,      66,1,.A....,0,1489542713.32,289.9520001411438
1412,2017-03-15 01:52:17.688,0.0,TCP  ,10000_35,443,192.168.220.16,51441,1,      66,1,.A....,0,1489542737.688,275.6319999694824
1413,2017-03-15 01:52:17.688,0.0,TCP  ,10000_35,443,192.168.220.16,51394,1,      66,1,.A....,0,1489542737.688,300.0
1426,2017-03-15 01:52:27.751,0.0,TCP  ,10000_35,443,192.168.220.16,51464,1,      66,1,.A....,0,1489542747.751,289.9370000362396
1433,2017-03-15 01:52:37.769,0.0,TCP  ,10000_35,443,192.168.220.16,51441,1,      66,1,.A....,0,1489542757.769,289.981999874115
1435,2017-03-15 01:52:37.769,0.0,TCP  ,10000_35,443,192.168.220.16,51394,1,      66,1,.A....,0,1489542757.769,300.0
1434,2017-03-15 01:52:37.800,0.0,TCP  ,10000_35,443,192.168.220.16,51464,1,      66,1,.A....,0,1489542757.8,299.9690001010895
1455,2017-03-15 01:52:57.896,0.0,TCP  ,10000_35,443,192.168.220.16,51464,1,      66,1,.A....,0,1489542777.896,279.904000043869
1466,2017-03-15 01:53:07.465,0.0,TCP  ,10000_35,443,192.168.220.16,51441,1,      66,1,.A....,0,1489542787.465,290.43099999427795
1467,2017-03-15 01:53:07.465,0.0,TCP  ,10000_35,443,192.168.220.16,51394,1,      66,1,.A....,0,1489542787.465,300.0
1474,2017-03-15 01:53:17.993,0.0,TCP  ,10000_35,443,192.168.220.16,51464,1,      66,1,.A....,0,1489542797.993,289.47199988365173
1483,2017-03-15 01:53:27.560,0.0,TCP  ,10000_35,443,192.168.220.16,51441,1,      66,1,.A....,0,1489542807.56,290.43300008773804
1484,2017-03-15 01:53:27.560,0.0,TCP  ,10000_35,443,192.168.220.16,51394,1,      66,1,.A....,0,1489542807.56,300.0
1487,2017-03-15 01:53:32.121,0.0,TCP  ,10000_35,443,192.168.220.16,51464,1,      66,1,.A....,0,1489542812.121,295.4389998912811
1510,2017-03-15 01:54:05.466,0.0,TCP  ,10000_35,443,192.168.220.16,51464,1,      66,1,.A....,0,1489542845.466,266.65499997138977
1509,2017-03-15 01:54:05.482,0.0,TCP  ,10000_35,443,192.168.220.16,51441,1,      66,1,.A....,0,1489542845.482,299.9839999675751
1511,2017-03-15 01:54:05.482,0.0,TCP  ,10000_35,443,192.168.220.16,51394,1,      66,1,.A....,0,1489542845.482,300.0
1526,2017-03-15 01:54:25.548,0.0,TCP  ,10000_35,443,192.168.220.16,51464,1,      66,1,.A....,0,1489542865.548,279.9340000152588
1525,2017-03-15 01:54:25.578,0.0,TCP  ,10000_35,443,192.168.220.16,51441,1,      66,1,.A....,0,1489542865.578,299.97000002861023
1527,2017-03-15 01:54:25.578,0.0,TCP  ,10000_35,443,192.168.220.16,51394,1,      66,1,.A....,0,1489542865.578,300.0
1544,2017-03-15 01:54:55.690,0.0,TCP  ,10000_35,443,192.168.220.16,51464,1,      66,1,.A....,0,1489542895.69,269.8880000114441
1545,2017-03-15 01:54:55.722,0.0,TCP  ,10000_35,443,192.168.220.16,51441,1,      66,1,.A....,0,1489542895.722,299.9680001735687
